#  x座標 　y座標  波動関数密度 という順で出力してます
     0.12903     0.38710     0.94644
     0.12903     0.41935     1.06853
     0.12903     0.45161     1.15079
     0.12903     0.48387     1.19175
     0.12903     0.51613     1.19175
     0.12903     0.54839     1.15079
     0.12903     0.58065     1.06853
     0.12903     0.61290     0.94644
     0.12903     0.64516     0.79094
     0.12903     0.67742     0.61561
     0.12903     0.70968     0.43897
     0.12903     0.74194     0.27486
     0.12903     0.77419     0.13733
     0.12903     0.80645     0.04216
     0.12903     0.83871     0.00110
     0.12903     0.87097     0.00003
     0.12903     0.90323     0.00000
     0.12903     0.93548     0.00000
     0.12903     0.96774     0.00000
 
     0.16129     0.03226     0.00000
     0.16129     0.06452     0.00000
     0.16129     0.09677     0.00003
     0.16129     0.12903     0.00110
     0.16129     0.16129     0.04492
     0.16129     0.19355     0.15572
     0.16129     0.22581     0.33079
     0.16129     0.25806     0.55629
     0.16129     0.29032     0.80904
     0.16129     0.32258     1.06265
     0.16129     0.35484     1.29256
     0.16129     0.38710     1.47947
     0.16129     0.41935     1.61446
     0.16129     0.45161     1.69869
     0.16129     0.48387     1.73828
     0.16129     0.51613     1.73828
     0.16129     0.54839     1.69869
     0.16129     0.58065     1.61446
     0.16129     0.61290     1.47947
     0.16129     0.64516     1.29256
     0.16129     0.67742     1.06265
     0.16129     0.70968     0.80904
     0.16129     0.74194     0.55629
     0.16129     0.77419     0.33079
     0.16129     0.80645     0.15572
     0.16129     0.83871     0.04492
     0.16129     0.87097     0.00110
     0.16129     0.90323     0.00003
     0.16129     0.93548     0.00000
     0.16129     0.96774     0.00000
 
     0.19355     0.03226     0.00000
     0.19355     0.06452     0.00002
     0.19355     0.09677     0.00096
     0.19355     0.12903     0.04216
     0.19355     0.16129     0.15572
     0.19355     0.19355     0.34998
     0.19355     0.22581     0.61812
     0.19355     0.25806     0.93518
     0.19355     0.29032     1.26261
     0.19355     0.32258     1.55930
     0.19355     0.35484     1.79387
     0.19355     0.38710     1.95292
     0.19355     0.41935     2.04285
     0.19355     0.45161     2.08346
     0.19355     0.48387     2.09678
     0.19355     0.51613     2.09678
     0.19355     0.54839     2.08346
     0.19355     0.58065     2.04285
     0.19355     0.61290     1.95292
     0.19355     0.64516     1.79387
     0.19355     0.67742     1.55930
     0.19355     0.70968     1.26261
     0.19355     0.74194     0.93518
     0.19355     0.77419     0.61812
     0.19355     0.80645     0.34998
     0.19355     0.83871     0.15572
     0.19355     0.87097     0.04216
     0.19355     0.90323     0.00096
     0.19355     0.93548     0.00002
     0.19355     0.96774     0.00000
 
     0.22581     0.03226     0.00001
     0.22581     0.06452     0.00067
     0.22581     0.09677     0.03400
     0.22581     0.12903     0.13733
     0.22581     0.16129     0.33079
     0.22581     0.19355     0.61812
     0.22581     0.22581     0.97841
     0.22581     0.25806     1.36540
     0.22581     0.29032     1.71862
     0.22581     0.32258     1.98370
     0.22581     0.35484     2.13233
     0.22581     0.38710     2.17137
     0.22581     0.41935     2.13701
     0.22581     0.45161     2.07781
     0.22581     0.48387     2.03626
     0.22581     0.51613     2.03626
     0.22581     0.54839     2.07781
     0.22581     0.58065     2.13701
     0.22581     0.61290     2.17137
     0.22581     0.64516     2.13233
     0.22581     0.67742     1.98370
     0.22581     0.70968     1.71862
     0.22581     0.74194     1.36540
     0.22581     0.77419     0.97841
     0.22581     0.80645     0.61812
     0.22581     0.83871     0.33079
     0.22581     0.87097     0.13733
     0.22581     0.90323     0.03400
     0.22581     0.93548     0.00067
     0.22581     0.96774     0.00001
 
     0.25806     0.03226     0.00016
     0.25806     0.06452     0.02017
     0.25806     0.09677     0.10147
     0.25806     0.12903     0.27486
     0.25806     0.16129     0.55629
     0.25806     0.19355     0.93518
     0.25806     0.22581     1.36540
     0.25806     0.25806     1.77032
     0.25806     0.29032     2.06605
     0.25806     0.32258     2.19472
     0.25806     0.35484     2.15008
     0.25806     0.38710     1.97946
     0.25806     0.41935     1.76102
     0.25806     0.45161     1.57158
     0.25806     0.48387     1.46442
     0.25806     0.51613     1.46442
     0.25806     0.54839     1.57158
     0.25806     0.58065     1.76102
     0.25806     0.61290     1.97946
     0.25806     0.64516     2.15008
     0.25806     0.67742     2.19472
     0.25806     0.70968     2.06605
     0.25806     0.74194     1.77032
     0.25806     0.77419     1.36540
     0.25806     0.80645     0.93518
     0.25806     0.83871     0.55629
     0.25806     0.87097     0.27486
     0.25806     0.90323     0.10147
     0.25806     0.93548     0.02017
     0.25806     0.96774     0.00016
 
     0.29032     0.03226     0.00043
     0.29032     0.06452     0.04791
     0.29032     0.09677     0.18678
     0.29032     0.12903     0.43897
     0.29032     0.16129     0.80904
     0.29032     0.19355     1.26261
     0.29032     0.22581     1.71862
     0.29032     0.25806     2.06605
     0.29032     0.29032     2.20558
     0.29032     0.32258     2.09769
     0.29032     0.35484     1.78698
     0.29032     0.38710     1.38264
     0.29032     0.41935     1.00499
     0.29032     0.45161     0.73488
     0.29032     0.48387     0.60015
     0.29032     0.51613     0.60015
     0.29032     0.54839     0.73488
     0.29032     0.58065     1.00499
     0.29032     0.61290     1.38264
     0.29032     0.64516     1.78698
     0.29032     0.67742     2.09769
     0.29032     0.70968     2.20558
     0.29032     0.74194     2.06605
     0.29032     0.77419     1.71862
     0.29032     0.80645     1.26261
     0.29032     0.83871     0.80904
     0.29032     0.87097     0.43897
     0.29032     0.90323     0.18678
     0.29032     0.93548     0.04791
     0.29032     0.96774     0.00043
 
     0.32258     0.03226     0.00129
     0.32258     0.06452     0.08379
     0.32258     0.09677     0.28500
     0.32258     0.12903     0.61561
     0.32258     0.16129     1.06265
     0.32258     0.19355     1.55930
     0.32258     0.22581     1.98370
     0.32258     0.25806     2.19472
     0.32258     0.29032     2.09769
     0.32258     0.32258     1.70559
     0.32258     0.35484     1.14923
     0.32258     0.38710     0.61542
     0.32258     0.41935     0.24595
     0.32258     0.45161     0.06906
     0.32258     0.48387     0.01760
     0.32258     0.51613     0.01760
     0.32258     0.54839     0.06906
     0.32258     0.58065     0.24595
     0.32258     0.61290     0.61542
     0.32258     0.64516     1.14923
     0.32258     0.67742     1.70559
     0.32258     0.70968     2.09769
     0.32258     0.74194     2.19472
     0.32258     0.77419     1.98370
     0.32258     0.80645     1.55930
     0.32258     0.83871     1.06265
     0.32258     0.87097     0.61561
     0.32258     0.90323     0.28500
     0.32258     0.93548     0.08379
     0.32258     0.96774     0.00129
 
     0.35484     0.03226     0.02339
     0.35484     0.06452     0.14224
     0.35484     0.09677     0.39495
     0.35484     0.12903     0.79094
     0.35484     0.16129     1.29256
     0.35484     0.19355     1.79387
     0.35484     0.22581     2.13233
     0.35484     0.25806     2.15008
     0.35484     0.29032     1.78698
     0.35484     0.32258     1.14923
     0.35484     0.35484     0.48807
     0.35484     0.38710     0.07210
     0.35484     0.41935     0.02213
     0.35484     0.45161     0.23003
     0.35484     0.48387     0.43895
     0.35484     0.51613     0.43895
     0.35484     0.54839     0.23003
     0.35484     0.58065     0.02213
     0.35484     0.61290     0.07210
     0.35484     0.64516     0.48807
     0.35484     0.67742     1.14923
     0.35484     0.70968     1.78698
     0.35484     0.74194     2.15008
     0.35484     0.77419     2.13233
     0.35484     0.80645     1.79387
     0.35484     0.83871     1.29256
     0.35484     0.87097     0.79094
     0.35484     0.90323     0.39495
     0.35484     0.93548     0.14224
     0.35484     0.96774     0.02339
 
     0.38710     0.03226     0.04243
     0.38710     0.06452     0.19701
     0.38710     0.09677     0.49794
     0.38710     0.12903     0.94644
     0.38710     0.16129     1.47947
     0.38710     0.19355     1.95292
     0.38710     0.22581     2.17137
     0.38710     0.25806     1.97946
     0.38710     0.29032     1.38264
     0.38710     0.32258     0.61542
     0.38710     0.35484     0.07210
     0.38710     0.38710     0.09378
     0.38710     0.41935     0.72833
     0.38710     0.45161     1.64500
     0.38710     0.48387     2.30581
     0.38710     0.51613     2.30581
     0.38710     0.54839     1.64500
     0.38710     0.58065     0.72833
     0.38710     0.61290     0.09378
     0.38710     0.64516     0.07210
     0.38710     0.67742     0.61542
     0.38710     0.70968     1.38264
     0.38710     0.74194     1.97946
     0.38710     0.77419     2.17137
     0.38710     0.80645     1.95292
     0.38710     0.83871     1.47947
     0.38710     0.87097     0.94644
     0.38710     0.90323     0.49794
     0.38710     0.93548     0.19701
     0.38710     0.96774     0.04243
 
     0.41935     0.03226     0.05524
     0.41935     0.06452     0.24006
     0.41935     0.09677     0.58134
     0.41935     0.12903     1.06853
     0.41935     0.16129     1.61446
     0.41935     0.19355     2.04285
     0.41935     0.22581     2.13701
     0.41935     0.25806     1.76102
     0.41935     0.29032     1.00499
     0.41935     0.32258     0.24595
     0.41935     0.35484     0.02213
     0.41935     0.38710     0.72833
     0.41935     0.41935     2.30093
     0.41935     0.45161     4.13639
     0.41935     0.48387     5.36837
     0.41935     0.51613     5.36837
     0.41935     0.54839     4.13639
     0.41935     0.58065     2.30093
     0.41935     0.61290     0.72833
     0.41935     0.64516     0.02213
     0.41935     0.67742     0.24595
     0.41935     0.70968     1.00499
     0.41935     0.74194     1.76102
     0.41935     0.77419     2.13701
     0.41935     0.80645     2.04285
     0.41935     0.83871     1.61446
     0.41935     0.87097     1.06853
     0.41935     0.90323     0.58134
     0.41935     0.93548     0.24006
     0.41935     0.96774     0.05524
 
     0.45161     0.03226     0.06330
     0.45161     0.06452     0.26926
     0.45161     0.09677     0.63889
     0.45161     0.12903     1.15079
     0.45161     0.16129     1.69869
     0.45161     0.19355     2.08346
     0.45161     0.22581     2.07781
     0.45161     0.25806     1.57158
     0.45161     0.29032     0.73488
     0.45161     0.32258     0.06906
     0.45161     0.35484     0.23003
     0.45161     0.38710     1.64500
     0.45161     0.41935     4.13639
     0.45161     0.45161     6.84817
     0.45161     0.48387     8.61805
     0.45161     0.51613     8.61805
     0.45161     0.54839     6.84817
     0.45161     0.58065     4.13639
     0.45161     0.61290     1.64500
     0.45161     0.64516     0.23003
     0.45161     0.67742     0.06906
     0.45161     0.70968     0.73488
     0.45161     0.74194     1.57158
     0.45161     0.77419     2.07781
     0.45161     0.80645     2.08346
     0.45161     0.83871     1.69869
     0.45161     0.87097     1.15079
     0.45161     0.90323     0.63889
     0.45161     0.93548     0.26926
     0.45161     0.96774     0.06330
 
     0.48387     0.03226     0.06725
     0.48387     0.06452     0.28396
     0.48387     0.09677     0.66804
     0.48387     0.12903     1.19175
     0.48387     0.16129     1.73828
     0.48387     0.19355     2.09678
     0.48387     0.22581     2.03626
     0.48387     0.25806     1.46442
     0.48387     0.29032     0.60015
     0.48387     0.32258     0.01760
     0.48387     0.35484     0.43895
     0.48387     0.38710     2.30581
     0.48387     0.41935     5.36837
     0.48387     0.45161     8.61805
     0.48387     0.48387    10.71604
     0.48387     0.51613    10.71604
     0.48387     0.54839     8.61805
     0.48387     0.58065     5.36837
     0.48387     0.61290     2.30581
     0.48387     0.64516     0.43895
     0.48387     0.67742     0.01760
     0.48387     0.70968     0.60015
     0.48387     0.74194     1.46442
     0.48387     0.77419     2.03626
     0.48387     0.80645     2.09678
     0.48387     0.83871     1.73828
     0.48387     0.87097     1.19175
     0.48387     0.90323     0.66804
     0.48387     0.93548     0.28396
     0.48387     0.96774     0.06725
 
     0.51613     0.03226     0.06725
     0.51613     0.06452     0.28396
     0.51613     0.09677     0.66804
     0.51613     0.12903     1.19175
     0.51613     0.16129     1.73828
     0.51613     0.19355     2.09678
     0.51613     0.22581     2.03626
     0.51613     0.25806     1.46442
     0.51613     0.29032     0.60015
     0.51613     0.32258     0.01760
     0.51613     0.35484     0.43895
     0.51613     0.38710     2.30581
     0.51613     0.41935     5.36837
     0.51613     0.45161     8.61805
     0.51613     0.48387    10.71604
     0.51613     0.51613    10.71604
     0.51613     0.54839     8.61805
     0.51613     0.58065     5.36837
     0.51613     0.61290     2.30581
     0.51613     0.64516     0.43895
     0.51613     0.67742     0.01760
     0.51613     0.70968     0.60015
     0.51613     0.74194     1.46442
     0.51613     0.77419     2.03626
     0.51613     0.80645     2.09678
     0.51613     0.83871     1.73828
     0.51613     0.87097     1.19175
     0.51613     0.90323     0.66804
     0.51613     0.93548     0.28396
     0.51613     0.96774     0.06725
 
     0.54839     0.03226     0.06330
     0.54839     0.06452     0.26926
     0.54839     0.09677     0.63889
     0.54839     0.12903     1.15079
     0.54839     0.16129     1.69869
     0.54839     0.19355     2.08346
     0.54839     0.22581     2.07781
     0.54839     0.25806     1.57158
     0.54839     0.29032     0.73488
     0.54839     0.32258     0.06906
     0.54839     0.35484     0.23003
     0.54839     0.38710     1.64500
     0.54839     0.41935     4.13639
     0.54839     0.45161     6.84817
     0.54839     0.48387     8.61805
     0.54839     0.51613     8.61805
     0.54839     0.54839     6.84817
     0.54839     0.58065     4.13639
     0.54839     0.61290     1.64500
     0.54839     0.64516     0.23003
     0.54839     0.67742     0.06906
     0.54839     0.70968     0.73488
     0.54839     0.74194     1.57158
     0.54839     0.77419     2.07781
     0.54839     0.80645     2.08346
     0.54839     0.83871     1.69869
     0.54839     0.87097     1.15079
     0.54839     0.90323     0.63889
     0.54839     0.93548     0.26926
     0.54839     0.96774     0.06330
 
     0.58065     0.03226     0.05524
     0.58065     0.06452     0.24006
     0.58065     0.09677     0.58134
     0.58065     0.12903     1.06853
     0.58065     0.16129     1.61446
     0.58065     0.19355     2.04285
     0.58065     0.22581     2.13701
     0.58065     0.25806     1.76102
     0.58065     0.29032     1.00499
     0.58065     0.32258     0.24595
     0.58065     0.35484     0.02213
     0.58065     0.38710     0.72833
     0.58065     0.41935     2.30093
     0.58065     0.45161     4.13639
     0.58065     0.48387     5.36837
     0.58065     0.51613     5.36837
     0.58065     0.54839     4.13639
     0.58065     0.58065     2.30093
     0.58065     0.61290     0.72833
     0.58065     0.64516     0.02213
     0.58065     0.67742     0.24595
     0.58065     0.70968     1.00499
     0.58065     0.74194     1.76102
     0.58065     0.77419     2.13701
     0.58065     0.80645     2.04285
     0.58065     0.83871     1.61446
     0.58065     0.87097     1.06853
     0.58065     0.90323     0.58134
     0.58065     0.93548     0.24006
     0.58065     0.96774     0.05524
 
     0.61290     0.03226     0.04243
     0.61290     0.06452     0.19701
     0.61290     0.09677     0.49794
     0.61290     0.12903     0.94644
     0.61290     0.16129     1.47947
     0.61290     0.19355     1.95292
     0.61290     0.22581     2.17137
     0.61290     0.25806     1.97946
     0.61290     0.29032     1.38264
     0.61290     0.32258     0.61542
     0.61290     0.35484     0.07210
     0.61290     0.38710     0.09378
     0.61290     0.41935     0.72833
     0.61290     0.45161     1.64500
     0.61290     0.48387     2.30581
     0.61290     0.51613     2.30581
     0.61290     0.54839     1.64500
     0.61290     0.58065     0.72833
     0.61290     0.61290     0.09378
     0.61290     0.64516     0.07210
     0.61290     0.67742     0.61542
     0.61290     0.70968     1.38264
     0.61290     0.74194     1.97946
     0.61290     0.77419     2.17137
     0.61290     0.80645     1.95292
     0.61290     0.83871     1.47947
     0.61290     0.87097     0.94644
     0.61290     0.90323     0.49794
     0.61290     0.93548     0.19701
     0.61290     0.96774     0.04243
 
     0.64516     0.03226     0.02339
     0.64516     0.06452     0.14224
     0.64516     0.09677     0.39495
     0.64516     0.12903     0.79094
     0.64516     0.16129     1.29256
     0.64516     0.19355     1.79387
     0.64516     0.22581     2.13233
     0.64516     0.25806     2.15008
     0.64516     0.29032     1.78698
     0.64516     0.32258     1.14923
     0.64516     0.35484     0.48807
     0.64516     0.38710     0.07210
     0.64516     0.41935     0.02213
     0.64516     0.45161     0.23003
     0.64516     0.48387     0.43895
     0.64516     0.51613     0.43895
     0.64516     0.54839     0.23003
     0.64516     0.58065     0.02213
     0.64516     0.61290     0.07210
     0.64516     0.64516     0.48807
     0.64516     0.67742     1.14923
     0.64516     0.70968     1.78698
     0.64516     0.74194     2.15008
     0.64516     0.77419     2.13233
     0.64516     0.80645     1.79387
     0.64516     0.83871     1.29256
     0.64516     0.87097     0.79094
     0.64516     0.90323     0.39495
     0.64516     0.93548     0.14224
     0.64516     0.96774     0.02339
 
     0.67742     0.03226     0.00129
     0.67742     0.06452     0.08379
     0.67742     0.09677     0.28500
     0.67742     0.12903     0.61561
     0.67742     0.16129     1.06265
     0.67742     0.19355     1.55930
     0.67742     0.22581     1.98370
     0.67742     0.25806     2.19472
     0.67742     0.29032     2.09769
     0.67742     0.32258     1.70559
     0.67742     0.35484     1.14923
     0.67742     0.38710     0.61542
     0.67742     0.41935     0.24595
     0.67742     0.45161     0.06906
     0.67742     0.48387     0.01760
     0.67742     0.51613     0.01760
     0.67742     0.54839     0.06906
     0.67742     0.58065     0.24595
     0.67742     0.61290     0.61542
     0.67742     0.64516     1.14923
     0.67742     0.67742     1.70559
     0.67742     0.70968     2.09769
     0.67742     0.74194     2.19472
     0.67742     0.77419     1.98370
     0.67742     0.80645     1.55930
     0.67742     0.83871     1.06265
     0.67742     0.87097     0.61561
     0.67742     0.90323     0.28500
     0.67742     0.93548     0.08379
     0.67742     0.96774     0.00129
 
     0.70968     0.03226     0.00043
     0.70968     0.06452     0.04791
     0.70968     0.09677     0.18678
     0.70968     0.12903     0.43897
     0.70968     0.16129     0.80904
     0.70968     0.19355     1.26261
     0.70968     0.22581     1.71862
     0.70968     0.25806     2.06605
     0.70968     0.29032     2.20558
     0.70968     0.32258     2.09769
     0.70968     0.35484     1.78698
     0.70968     0.38710     1.38264
     0.70968     0.41935     1.00499
     0.70968     0.45161     0.73488
     0.70968     0.48387     0.60015
     0.70968     0.51613     0.60015
     0.70968     0.54839     0.73488
     0.70968     0.58065     1.00499
     0.70968     0.61290     1.38264
     0.70968     0.64516     1.78698
     0.70968     0.67742     2.09769
     0.70968     0.70968     2.20558
     0.70968     0.74194     2.06605
     0.70968     0.77419     1.71862
     0.70968     0.80645     1.26261
     0.70968     0.83871     0.80904
     0.70968     0.87097     0.43897
     0.70968     0.90323     0.18678
     0.70968     0.93548     0.04791
     0.70968     0.96774     0.00043
 
     0.74194     0.03226     0.00016
     0.74194     0.06452     0.02017
     0.74194     0.09677     0.10147
     0.74194     0.12903     0.27486
     0.74194     0.16129     0.55629
     0.74194     0.19355     0.93518
     0.74194     0.22581     1.36540
     0.74194     0.25806     1.77032
     0.74194     0.29032     2.06605
     0.74194     0.32258     2.19472
     0.74194     0.35484     2.15008
     0.74194     0.38710     1.97946
     0.74194     0.41935     1.76102
     0.74194     0.45161     1.57158
     0.74194     0.48387     1.46442
     0.74194     0.51613     1.46442
     0.74194     0.54839     1.57158
     0.74194     0.58065     1.76102
     0.74194     0.61290     1.97946
     0.74194     0.64516     2.15008
     0.74194     0.67742     2.19472
     0.74194     0.70968     2.06605
     0.74194     0.74194     1.77032
     0.74194     0.77419     1.36540
     0.74194     0.80645     0.93518
     0.74194     0.83871     0.55629
     0.74194     0.87097     0.27486
     0.74194     0.90323     0.10147
     0.74194     0.93548     0.02017
     0.74194     0.96774     0.00016
 
     0.77419     0.03226     0.00001
     0.77419     0.06452     0.00067
     0.77419     0.09677     0.03400
     0.77419     0.12903     0.13733
     0.77419     0.16129     0.33079
     0.77419     0.19355     0.61812
     0.77419     0.22581     0.97841
     0.77419     0.25806     1.36540
     0.77419     0.29032     1.71862
     0.77419     0.32258     1.98370
     0.77419     0.35484     2.13233
     0.77419     0.38710     2.17137
     0.77419     0.41935     2.13701
     0.77419     0.45161     2.07781
     0.77419     0.48387     2.03626
     0.77419     0.51613     2.03626
     0.77419     0.54839     2.07781
     0.77419     0.58065     2.13701
     0.77419     0.61290     2.17137
     0.77419     0.64516     2.13233
     0.77419     0.67742     1.98370
     0.77419     0.70968     1.71862
     0.77419     0.74194     1.36540
     0.77419     0.77419     0.97841
     0.77419     0.80645     0.61812
     0.77419     0.83871     0.33079
     0.77419     0.87097     0.13733
     0.77419     0.90323     0.03400
     0.77419     0.93548     0.00067
     0.77419     0.96774     0.00001
 
     0.80645     0.03226     0.00000
     0.80645     0.06452     0.00002
     0.80645     0.09677     0.00096
     0.80645     0.12903     0.04216
     0.80645     0.16129     0.15572
     0.80645     0.19355     0.34998
     0.80645     0.22581     0.61812
     0.80645     0.25806     0.93518
     0.80645     0.29032     1.26261
     0.80645     0.32258     1.55930
     0.80645     0.35484     1.79387
     0.80645     0.38710     1.95292
     0.80645     0.41935     2.04285
     0.80645     0.45161     2.08346
     0.80645     0.48387     2.09678
     0.80645     0.51613     2.09678
     0.80645     0.54839     2.08346
     0.80645     0.58065     2.04285
     0.80645     0.61290     1.95292
     0.80645     0.64516     1.79387
     0.80645     0.67742     1.55930
     0.80645     0.70968     1.26261
     0.80645     0.74194     0.93518
     0.80645     0.77419     0.61812
     0.80645     0.80645     0.34998
     0.80645     0.83871     0.15572
     0.80645     0.87097     0.04216
     0.80645     0.90323     0.00096
     0.80645     0.93548     0.00002
     0.80645     0.96774     0.00000
 
     0.83871     0.03226     0.00000
     0.83871     0.06452     0.00000
     0.83871     0.09677     0.00003
     0.83871     0.12903     0.00110
     0.83871     0.16129     0.04492
     0.83871     0.19355     0.15572
     0.83871     0.22581     0.33079
     0.83871     0.25806     0.55629
     0.83871     0.29032     0.80904
     0.83871     0.32258     1.06265
     0.83871     0.35484     1.29256
     0.83871     0.38710     1.47947
     0.83871     0.41935     1.61446
     0.83871     0.45161     1.69869
     0.83871     0.48387     1.73828
     0.83871     0.51613     1.73828
     0.83871     0.54839     1.69869
     0.83871     0.58065     1.61446
     0.83871     0.61290     1.47947
     0.83871     0.64516     1.29256
     0.83871     0.67742     1.06265
     0.83871     0.70968     0.80904
     0.83871     0.74194     0.55629
     0.83871     0.77419     0.33079
     0.83871     0.80645     0.15572
     0.83871     0.83871     0.04492
     0.83871     0.87097     0.00110
     0.83871     0.90323     0.00003
     0.83871     0.93548     0.00000
     0.83871     0.96774     0.00000
 
     0.87097     0.03226     0.00000
     0.87097     0.06452     0.00000
     0.87097     0.09677     0.00000
     0.87097     0.12903     0.00003
     0.87097     0.16129     0.00110
     0.87097     0.19355     0.04216
     0.87097     0.22581     0.13733
     0.87097     0.25806     0.27486
     0.87097     0.29032     0.43897
     0.87097     0.32258     0.61561
     0.87097     0.35484     0.79094
     0.87097     0.38710     0.94644
     0.87097     0.41935     1.06853
     0.87097     0.45161     1.15079
     0.87097     0.48387     1.19175
     0.87097     0.51613     1.19175
     0.87097     0.54839     1.15079
     0.87097     0.58065     1.06853
     0.87097     0.61290     0.94644
     0.87097     0.64516     0.79094
     0.87097     0.67742     0.61561
     0.87097     0.70968     0.43897
     0.87097     0.74194     0.27486
     0.87097     0.77419     0.13733
     0.87097     0.80645     0.04216
     0.87097     0.83871     0.00110
     0.87097     0.87097     0.00003
     0.87097     0.90323     0.00000
     0.87097     0.93548     0.00000
     0.87097     0.96774     0.00000
 
     0.90323     0.03226     0.00000
     0.90323     0.06452     0.00000
     0.90323     0.09677     0.00000
     0.90323     0.12903     0.00000
     0.90323     0.16129     0.00003
     0.90323     0.19355     0.00096
     0.90323     0.22581     0.03400
     0.90323     0.25806     0.10147
     0.90323     0.29032     0.18678
     0.90323     0.32258     0.28500
     0.90323     0.35484     0.39495
     0.90323     0.38710     0.49794
     0.90323     0.41935     0.58134
     0.90323     0.45161     0.63889
     0.90323     0.48387     0.66804
     0.90323     0.51613     0.66804
     0.90323     0.54839     0.63889
     0.90323     0.58065     0.58134
     0.90323     0.61290     0.49794
     0.90323     0.64516     0.39495
     0.90323     0.67742     0.28500
     0.90323     0.70968     0.18678
     0.90323     0.74194     0.10147
     0.90323     0.77419     0.03400
     0.90323     0.80645     0.00096
     0.90323     0.83871     0.00003
     0.90323     0.87097     0.00000
     0.90323     0.90323     0.00000
     0.90323     0.93548     0.00000
     0.90323     0.96774     0.00000
 
     0.93548     0.03226     0.00000
     0.93548     0.06452     0.00000
     0.93548     0.09677     0.00000
     0.93548     0.12903     0.00000
     0.93548     0.16129     0.00000
     0.93548     0.19355     0.00002
     0.93548     0.22581     0.00067
     0.93548     0.25806     0.02017
     0.93548     0.29032     0.04791
     0.93548     0.32258     0.08379
     0.93548     0.35484     0.14224
     0.93548     0.38710     0.19701
     0.93548     0.41935     0.24006
     0.93548     0.45161     0.26926
     0.93548     0.48387     0.28396
     0.93548     0.51613     0.28396
     0.93548     0.54839     0.26926
     0.93548     0.58065     0.24006
     0.93548     0.61290     0.19701
     0.93548     0.64516     0.14224
     0.93548     0.67742     0.08379
     0.93548     0.70968     0.04791
     0.93548     0.74194     0.02017
     0.93548     0.77419     0.00067
     0.93548     0.80645     0.00002
     0.93548     0.83871     0.00000
     0.93548     0.87097     0.00000
     0.93548     0.90323     0.00000
