#  x座標 　y座標  波動関数密度 という順で出力してます
     0.12903     0.38710     0.06932
     0.12903     0.41935     0.08587
     0.12903     0.45161     0.09887
     0.12903     0.48387     0.10604
     0.12903     0.51613     0.10604
     0.12903     0.54839     0.09887
     0.12903     0.58065     0.08587
     0.12903     0.61290     0.06932
     0.12903     0.64516     0.05184
     0.12903     0.67742     0.03572
     0.12903     0.70968     0.02249
     0.12903     0.74194     0.01255
     0.12903     0.77419     0.00571
     0.12903     0.80645     0.00165
     0.12903     0.83871     0.00004
     0.12903     0.87097     0.00000
     0.12903     0.90323     0.00000
     0.12903     0.93548     0.00000
     0.12903     0.96774     0.00000
 
     0.16129     0.03226     0.00000
     0.16129     0.06452     0.00000
     0.16129     0.09677     0.00000
     0.16129     0.12903     0.00004
     0.16129     0.16129     0.00178
     0.16129     0.19355     0.00667
     0.16129     0.22581     0.01583
     0.16129     0.25806     0.03058
     0.16129     0.29032     0.05200
     0.16129     0.32258     0.08042
     0.16129     0.35484     0.11471
     0.16129     0.38710     0.15183
     0.16129     0.41935     0.18699
     0.16129     0.45161     0.21468
     0.16129     0.48387     0.22997
     0.16129     0.51613     0.22997
     0.16129     0.54839     0.21468
     0.16129     0.58065     0.18699
     0.16129     0.61290     0.15183
     0.16129     0.64516     0.11471
     0.16129     0.67742     0.08042
     0.16129     0.70968     0.05200
     0.16129     0.74194     0.03058
     0.16129     0.77419     0.01583
     0.16129     0.80645     0.00667
     0.16129     0.83871     0.00178
     0.16129     0.87097     0.00004
     0.16129     0.90323     0.00000
     0.16129     0.93548     0.00000
     0.16129     0.96774     0.00000
 
     0.19355     0.03226     0.00000
     0.19355     0.06452     0.00000
     0.19355     0.09677     0.00004
     0.19355     0.12903     0.00165
     0.19355     0.16129     0.00667
     0.19355     0.19355     0.01705
     0.19355     0.22581     0.03539
     0.19355     0.25806     0.06456
     0.19355     0.29032     0.10686
     0.19355     0.32258     0.16293
     0.19355     0.35484     0.23047
     0.19355     0.38710     0.30348
     0.19355     0.41935     0.37266
     0.19355     0.45161     0.42716
     0.19355     0.48387     0.45728
     0.19355     0.51613     0.45728
     0.19355     0.54839     0.42716
     0.19355     0.58065     0.37266
     0.19355     0.61290     0.30348
     0.19355     0.64516     0.23047
     0.19355     0.67742     0.16293
     0.19355     0.70968     0.10686
     0.19355     0.74194     0.06456
     0.19355     0.77419     0.03539
     0.19355     0.80645     0.01705
     0.19355     0.83871     0.00667
     0.19355     0.87097     0.00165
     0.19355     0.90323     0.00004
     0.19355     0.93548     0.00000
     0.19355     0.96774     0.00000
 
     0.22581     0.03226     0.00000
     0.22581     0.06452     0.00002
     0.22581     0.09677     0.00128
     0.22581     0.12903     0.00571
     0.22581     0.16129     0.01583
     0.22581     0.19355     0.03539
     0.22581     0.22581     0.06930
     0.22581     0.25806     0.12290
     0.22581     0.29032     0.20055
     0.22581     0.32258     0.30339
     0.22581     0.35484     0.42720
     0.22581     0.38710     0.56098
     0.22581     0.41935     0.68774
     0.22581     0.45161     0.78760
     0.22581     0.48387     0.84279
     0.22581     0.51613     0.84279
     0.22581     0.54839     0.78760
     0.22581     0.58065     0.68774
     0.22581     0.61290     0.56098
     0.22581     0.64516     0.42720
     0.22581     0.67742     0.30339
     0.22581     0.70968     0.20055
     0.22581     0.74194     0.12290
     0.22581     0.77419     0.06930
     0.22581     0.80645     0.03539
     0.22581     0.83871     0.01583
     0.22581     0.87097     0.00571
     0.22581     0.90323     0.00128
     0.22581     0.93548     0.00002
     0.22581     0.96774     0.00000
 
     0.25806     0.03226     0.00001
     0.25806     0.06452     0.00074
     0.25806     0.09677     0.00403
     0.25806     0.12903     0.01255
     0.25806     0.16129     0.03058
     0.25806     0.19355     0.06456
     0.25806     0.22581     0.12290
     0.25806     0.25806     0.21483
     0.25806     0.29032     0.34781
     0.25806     0.32258     0.52385
     0.25806     0.35484     0.73569
     0.25806     0.38710     0.96456
     0.25806     0.41935     1.18137
     0.25806     0.45161     1.35217
     0.25806     0.48387     1.44655
     0.25806     0.51613     1.44655
     0.25806     0.54839     1.35217
     0.25806     0.58065     1.18137
     0.25806     0.61290     0.96456
     0.25806     0.64516     0.73569
     0.25806     0.67742     0.52385
     0.25806     0.70968     0.34781
     0.25806     0.74194     0.21483
     0.25806     0.77419     0.12290
     0.25806     0.80645     0.06456
     0.25806     0.83871     0.03058
     0.25806     0.87097     0.01255
     0.25806     0.90323     0.00403
     0.25806     0.93548     0.00074
     0.25806     0.96774     0.00001
 
     0.29032     0.03226     0.00002
     0.29032     0.06452     0.00185
     0.29032     0.09677     0.00805
     0.29032     0.12903     0.02249
     0.29032     0.16129     0.05200
     0.29032     0.19355     0.10686
     0.29032     0.22581     0.20055
     0.29032     0.25806     0.34781
     0.29032     0.29032     0.56062
     0.29032     0.32258     0.84218
     0.29032     0.35484     1.18090
     0.29032     0.38710     1.54678
     0.29032     0.41935     1.89337
     0.29032     0.45161     2.16637
     0.29032     0.48387     2.31723
     0.29032     0.51613     2.31723
     0.29032     0.54839     2.16637
     0.29032     0.58065     1.89337
     0.29032     0.61290     1.54678
     0.29032     0.64516     1.18090
     0.29032     0.67742     0.84218
     0.29032     0.70968     0.56062
     0.29032     0.74194     0.34781
     0.29032     0.77419     0.20055
     0.29032     0.80645     0.10686
     0.29032     0.83871     0.05200
     0.29032     0.87097     0.02249
     0.29032     0.90323     0.00805
     0.29032     0.93548     0.00185
     0.29032     0.96774     0.00002
 
     0.32258     0.03226     0.00005
     0.32258     0.06452     0.00346
     0.32258     0.09677     0.01347
     0.32258     0.12903     0.03572
     0.32258     0.16129     0.08042
     0.32258     0.19355     0.16293
     0.32258     0.22581     0.30339
     0.32258     0.25806     0.52385
     0.32258     0.29032     0.84218
     0.32258     0.32258     1.26321
     0.32258     0.35484     1.76957
     0.32258     0.38710     2.31645
     0.32258     0.41935     2.83446
     0.32258     0.45161     3.24245
     0.32258     0.48387     3.46792
     0.32258     0.51613     3.46792
     0.32258     0.54839     3.24245
     0.32258     0.58065     2.83446
     0.32258     0.61290     2.31645
     0.32258     0.64516     1.76957
     0.32258     0.67742     1.26321
     0.32258     0.70968     0.84218
     0.32258     0.74194     0.52385
     0.32258     0.77419     0.30339
     0.32258     0.80645     0.16293
     0.32258     0.83871     0.08042
     0.32258     0.87097     0.03572
     0.32258     0.90323     0.01347
     0.32258     0.93548     0.00346
     0.32258     0.96774     0.00005
 
     0.35484     0.03226     0.00093
     0.35484     0.06452     0.00622
     0.35484     0.09677     0.02041
     0.35484     0.12903     0.05184
     0.35484     0.16129     0.11471
     0.35484     0.19355     0.23047
     0.35484     0.22581     0.42720
     0.35484     0.25806     0.73569
     0.35484     0.29032     1.18090
     0.35484     0.32258     1.76957
     0.35484     0.35484     2.47742
     0.35484     0.38710     3.24184
     0.35484     0.41935     3.96585
     0.35484     0.45161     4.53608
     0.35484     0.48387     4.85118
     0.35484     0.51613     4.85118
     0.35484     0.54839     4.53608
     0.35484     0.58065     3.96585
     0.35484     0.61290     3.24184
     0.35484     0.64516     2.47742
     0.35484     0.67742     1.76957
     0.35484     0.70968     1.18090
     0.35484     0.74194     0.73569
     0.35484     0.77419     0.42720
     0.35484     0.80645     0.23047
     0.35484     0.83871     0.11471
     0.35484     0.87097     0.05184
     0.35484     0.90323     0.02041
     0.35484     0.93548     0.00622
     0.35484     0.96774     0.00093
 
     0.38710     0.03226     0.00175
     0.38710     0.06452     0.00912
     0.38710     0.09677     0.02797
     0.38710     0.12903     0.06932
     0.38710     0.16129     0.15183
     0.38710     0.19355     0.30348
     0.38710     0.22581     0.56098
     0.38710     0.25806     0.96456
     0.38710     0.29032     1.54678
     0.38710     0.32258     2.31645
     0.38710     0.35484     3.24184
     0.38710     0.38710     4.24110
     0.38710     0.41935     5.18749
     0.38710     0.45161     5.93284
     0.38710     0.48387     6.34471
     0.38710     0.51613     6.34471
     0.38710     0.54839     5.93284
     0.38710     0.58065     5.18749
     0.38710     0.61290     4.24110
     0.38710     0.64516     3.24184
     0.38710     0.67742     2.31645
     0.38710     0.70968     1.54678
     0.38710     0.74194     0.96456
     0.38710     0.77419     0.56098
     0.38710     0.80645     0.30348
     0.38710     0.83871     0.15183
     0.38710     0.87097     0.06932
     0.38710     0.90323     0.02797
     0.38710     0.93548     0.00912
     0.38710     0.96774     0.00175
 
     0.41935     0.03226     0.00237
     0.41935     0.06452     0.01173
     0.41935     0.09677     0.03506
     0.41935     0.12903     0.08587
     0.41935     0.16129     0.18699
     0.41935     0.19355     0.37266
     0.41935     0.22581     0.68774
     0.41935     0.25806     1.18137
     0.41935     0.29032     1.89337
     0.41935     0.32258     2.83446
     0.41935     0.35484     3.96585
     0.41935     0.38710     5.18749
     0.41935     0.41935     6.34444
     0.41935     0.45161     7.25561
     0.41935     0.48387     7.75911
     0.41935     0.51613     7.75911
     0.41935     0.54839     7.25561
     0.41935     0.58065     6.34444
     0.41935     0.61290     5.18749
     0.41935     0.64516     3.96585
     0.41935     0.67742     2.83446
     0.41935     0.70968     1.89337
     0.41935     0.74194     1.18137
     0.41935     0.77419     0.68774
     0.41935     0.80645     0.37266
     0.41935     0.83871     0.18699
     0.41935     0.87097     0.08587
     0.41935     0.90323     0.03506
     0.41935     0.93548     0.01173
     0.41935     0.96774     0.00237
 
     0.45161     0.03226     0.00281
     0.45161     0.06452     0.01370
     0.45161     0.09677     0.04058
     0.45161     0.12903     0.09887
     0.45161     0.16129     0.21468
     0.45161     0.19355     0.42716
     0.45161     0.22581     0.78760
     0.45161     0.25806     1.35217
     0.45161     0.29032     2.16637
     0.45161     0.32258     3.24245
     0.45161     0.35484     4.53608
     0.45161     0.38710     5.93284
     0.45161     0.41935     7.25561
     0.45161     0.45161     8.29735
     0.45161     0.48387     8.87300
     0.45161     0.51613     8.87300
     0.45161     0.54839     8.29735
     0.45161     0.58065     7.25561
     0.45161     0.61290     5.93284
     0.45161     0.64516     4.53608
     0.45161     0.67742     3.24245
     0.45161     0.70968     2.16637
     0.45161     0.74194     1.35217
     0.45161     0.77419     0.78760
     0.45161     0.80645     0.42716
     0.45161     0.83871     0.21468
     0.45161     0.87097     0.09887
     0.45161     0.90323     0.04058
     0.45161     0.93548     0.01370
     0.45161     0.96774     0.00281
 
     0.48387     0.03226     0.00304
     0.48387     0.06452     0.01478
     0.48387     0.09677     0.04361
     0.48387     0.12903     0.10604
     0.48387     0.16129     0.22997
     0.48387     0.19355     0.45728
     0.48387     0.22581     0.84279
     0.48387     0.25806     1.44655
     0.48387     0.29032     2.31723
     0.48387     0.32258     3.46792
     0.48387     0.35484     4.85118
     0.48387     0.38710     6.34471
     0.48387     0.41935     7.75911
     0.48387     0.45161     8.87300
     0.48387     0.48387     9.48851
     0.48387     0.51613     9.48851
     0.48387     0.54839     8.87300
     0.48387     0.58065     7.75911
     0.48387     0.61290     6.34471
     0.48387     0.64516     4.85118
     0.48387     0.67742     3.46792
     0.48387     0.70968     2.31723
     0.48387     0.74194     1.44655
     0.48387     0.77419     0.84279
     0.48387     0.80645     0.45728
     0.48387     0.83871     0.22997
     0.48387     0.87097     0.10604
     0.48387     0.90323     0.04361
     0.48387     0.93548     0.01478
     0.48387     0.96774     0.00304
 
     0.51613     0.03226     0.00304
     0.51613     0.06452     0.01478
     0.51613     0.09677     0.04361
     0.51613     0.12903     0.10604
     0.51613     0.16129     0.22997
     0.51613     0.19355     0.45728
     0.51613     0.22581     0.84279
     0.51613     0.25806     1.44655
     0.51613     0.29032     2.31723
     0.51613     0.32258     3.46792
     0.51613     0.35484     4.85118
     0.51613     0.38710     6.34471
     0.51613     0.41935     7.75911
     0.51613     0.45161     8.87300
     0.51613     0.48387     9.48851
     0.51613     0.51613     9.48851
     0.51613     0.54839     8.87300
     0.51613     0.58065     7.75911
     0.51613     0.61290     6.34471
     0.51613     0.64516     4.85118
     0.51613     0.67742     3.46792
     0.51613     0.70968     2.31723
     0.51613     0.74194     1.44655
     0.51613     0.77419     0.84279
     0.51613     0.80645     0.45728
     0.51613     0.83871     0.22997
     0.51613     0.87097     0.10604
     0.51613     0.90323     0.04361
     0.51613     0.93548     0.01478
     0.51613     0.96774     0.00304
 
     0.54839     0.03226     0.00281
     0.54839     0.06452     0.01370
     0.54839     0.09677     0.04058
     0.54839     0.12903     0.09887
     0.54839     0.16129     0.21468
     0.54839     0.19355     0.42716
     0.54839     0.22581     0.78760
     0.54839     0.25806     1.35217
     0.54839     0.29032     2.16637
     0.54839     0.32258     3.24245
     0.54839     0.35484     4.53608
     0.54839     0.38710     5.93284
     0.54839     0.41935     7.25561
     0.54839     0.45161     8.29735
     0.54839     0.48387     8.87300
     0.54839     0.51613     8.87300
     0.54839     0.54839     8.29735
     0.54839     0.58065     7.25561
     0.54839     0.61290     5.93284
     0.54839     0.64516     4.53608
     0.54839     0.67742     3.24245
     0.54839     0.70968     2.16637
     0.54839     0.74194     1.35217
     0.54839     0.77419     0.78760
     0.54839     0.80645     0.42716
     0.54839     0.83871     0.21468
     0.54839     0.87097     0.09887
     0.54839     0.90323     0.04058
     0.54839     0.93548     0.01370
     0.54839     0.96774     0.00281
 
     0.58065     0.03226     0.00237
     0.58065     0.06452     0.01173
     0.58065     0.09677     0.03506
     0.58065     0.12903     0.08587
     0.58065     0.16129     0.18699
     0.58065     0.19355     0.37266
     0.58065     0.22581     0.68774
     0.58065     0.25806     1.18137
     0.58065     0.29032     1.89337
     0.58065     0.32258     2.83446
     0.58065     0.35484     3.96585
     0.58065     0.38710     5.18749
     0.58065     0.41935     6.34444
     0.58065     0.45161     7.25561
     0.58065     0.48387     7.75911
     0.58065     0.51613     7.75911
     0.58065     0.54839     7.25561
     0.58065     0.58065     6.34444
     0.58065     0.61290     5.18749
     0.58065     0.64516     3.96585
     0.58065     0.67742     2.83446
     0.58065     0.70968     1.89337
     0.58065     0.74194     1.18137
     0.58065     0.77419     0.68774
     0.58065     0.80645     0.37266
     0.58065     0.83871     0.18699
     0.58065     0.87097     0.08587
     0.58065     0.90323     0.03506
     0.58065     0.93548     0.01173
     0.58065     0.96774     0.00237
 
     0.61290     0.03226     0.00175
     0.61290     0.06452     0.00912
     0.61290     0.09677     0.02797
     0.61290     0.12903     0.06932
     0.61290     0.16129     0.15183
     0.61290     0.19355     0.30348
     0.61290     0.22581     0.56098
     0.61290     0.25806     0.96456
     0.61290     0.29032     1.54678
     0.61290     0.32258     2.31645
     0.61290     0.35484     3.24184
     0.61290     0.38710     4.24110
     0.61290     0.41935     5.18749
     0.61290     0.45161     5.93284
     0.61290     0.48387     6.34471
     0.61290     0.51613     6.34471
     0.61290     0.54839     5.93284
     0.61290     0.58065     5.18749
     0.61290     0.61290     4.24110
     0.61290     0.64516     3.24184
     0.61290     0.67742     2.31645
     0.61290     0.70968     1.54678
     0.61290     0.74194     0.96456
     0.61290     0.77419     0.56098
     0.61290     0.80645     0.30348
     0.61290     0.83871     0.15183
     0.61290     0.87097     0.06932
     0.61290     0.90323     0.02797
     0.61290     0.93548     0.00912
     0.61290     0.96774     0.00175
 
     0.64516     0.03226     0.00093
     0.64516     0.06452     0.00622
     0.64516     0.09677     0.02041
     0.64516     0.12903     0.05184
     0.64516     0.16129     0.11471
     0.64516     0.19355     0.23047
     0.64516     0.22581     0.42720
     0.64516     0.25806     0.73569
     0.64516     0.29032     1.18090
     0.64516     0.32258     1.76957
     0.64516     0.35484     2.47742
     0.64516     0.38710     3.24184
     0.64516     0.41935     3.96585
     0.64516     0.45161     4.53608
     0.64516     0.48387     4.85118
     0.64516     0.51613     4.85118
     0.64516     0.54839     4.53608
     0.64516     0.58065     3.96585
     0.64516     0.61290     3.24184
     0.64516     0.64516     2.47742
     0.64516     0.67742     1.76957
     0.64516     0.70968     1.18090
     0.64516     0.74194     0.73569
     0.64516     0.77419     0.42720
     0.64516     0.80645     0.23047
     0.64516     0.83871     0.11471
     0.64516     0.87097     0.05184
     0.64516     0.90323     0.02041
     0.64516     0.93548     0.00622
     0.64516     0.96774     0.00093
 
     0.67742     0.03226     0.00005
     0.67742     0.06452     0.00346
     0.67742     0.09677     0.01347
     0.67742     0.12903     0.03572
     0.67742     0.16129     0.08042
     0.67742     0.19355     0.16293
     0.67742     0.22581     0.30339
     0.67742     0.25806     0.52385
     0.67742     0.29032     0.84218
     0.67742     0.32258     1.26321
     0.67742     0.35484     1.76957
     0.67742     0.38710     2.31645
     0.67742     0.41935     2.83446
     0.67742     0.45161     3.24245
     0.67742     0.48387     3.46792
     0.67742     0.51613     3.46792
     0.67742     0.54839     3.24245
     0.67742     0.58065     2.83446
     0.67742     0.61290     2.31645
     0.67742     0.64516     1.76957
     0.67742     0.67742     1.26321
     0.67742     0.70968     0.84218
     0.67742     0.74194     0.52385
     0.67742     0.77419     0.30339
     0.67742     0.80645     0.16293
     0.67742     0.83871     0.08042
     0.67742     0.87097     0.03572
     0.67742     0.90323     0.01347
     0.67742     0.93548     0.00346
     0.67742     0.96774     0.00005
 
     0.70968     0.03226     0.00002
     0.70968     0.06452     0.00185
     0.70968     0.09677     0.00805
     0.70968     0.12903     0.02249
     0.70968     0.16129     0.05200
     0.70968     0.19355     0.10686
     0.70968     0.22581     0.20055
     0.70968     0.25806     0.34781
     0.70968     0.29032     0.56062
     0.70968     0.32258     0.84218
     0.70968     0.35484     1.18090
     0.70968     0.38710     1.54678
     0.70968     0.41935     1.89337
     0.70968     0.45161     2.16637
     0.70968     0.48387     2.31723
     0.70968     0.51613     2.31723
     0.70968     0.54839     2.16637
     0.70968     0.58065     1.89337
     0.70968     0.61290     1.54678
     0.70968     0.64516     1.18090
     0.70968     0.67742     0.84218
     0.70968     0.70968     0.56062
     0.70968     0.74194     0.34781
     0.70968     0.77419     0.20055
     0.70968     0.80645     0.10686
     0.70968     0.83871     0.05200
     0.70968     0.87097     0.02249
     0.70968     0.90323     0.00805
     0.70968     0.93548     0.00185
     0.70968     0.96774     0.00002
 
     0.74194     0.03226     0.00001
     0.74194     0.06452     0.00074
     0.74194     0.09677     0.00403
     0.74194     0.12903     0.01255
     0.74194     0.16129     0.03058
     0.74194     0.19355     0.06456
     0.74194     0.22581     0.12290
     0.74194     0.25806     0.21483
     0.74194     0.29032     0.34781
     0.74194     0.32258     0.52385
     0.74194     0.35484     0.73569
     0.74194     0.38710     0.96456
     0.74194     0.41935     1.18137
     0.74194     0.45161     1.35217
     0.74194     0.48387     1.44655
     0.74194     0.51613     1.44655
     0.74194     0.54839     1.35217
     0.74194     0.58065     1.18137
     0.74194     0.61290     0.96456
     0.74194     0.64516     0.73569
     0.74194     0.67742     0.52385
     0.74194     0.70968     0.34781
     0.74194     0.74194     0.21483
     0.74194     0.77419     0.12290
     0.74194     0.80645     0.06456
     0.74194     0.83871     0.03058
     0.74194     0.87097     0.01255
     0.74194     0.90323     0.00403
     0.74194     0.93548     0.00074
     0.74194     0.96774     0.00001
 
     0.77419     0.03226     0.00000
     0.77419     0.06452     0.00002
     0.77419     0.09677     0.00128
     0.77419     0.12903     0.00571
     0.77419     0.16129     0.01583
     0.77419     0.19355     0.03539
     0.77419     0.22581     0.06930
     0.77419     0.25806     0.12290
     0.77419     0.29032     0.20055
     0.77419     0.32258     0.30339
     0.77419     0.35484     0.42720
     0.77419     0.38710     0.56098
     0.77419     0.41935     0.68774
     0.77419     0.45161     0.78760
     0.77419     0.48387     0.84279
     0.77419     0.51613     0.84279
     0.77419     0.54839     0.78760
     0.77419     0.58065     0.68774
     0.77419     0.61290     0.56098
     0.77419     0.64516     0.42720
     0.77419     0.67742     0.30339
     0.77419     0.70968     0.20055
     0.77419     0.74194     0.12290
     0.77419     0.77419     0.06930
     0.77419     0.80645     0.03539
     0.77419     0.83871     0.01583
     0.77419     0.87097     0.00571
     0.77419     0.90323     0.00128
     0.77419     0.93548     0.00002
     0.77419     0.96774     0.00000
 
     0.80645     0.03226     0.00000
     0.80645     0.06452     0.00000
     0.80645     0.09677     0.00004
     0.80645     0.12903     0.00165
     0.80645     0.16129     0.00667
     0.80645     0.19355     0.01705
     0.80645     0.22581     0.03539
     0.80645     0.25806     0.06456
     0.80645     0.29032     0.10686
     0.80645     0.32258     0.16293
     0.80645     0.35484     0.23047
     0.80645     0.38710     0.30348
     0.80645     0.41935     0.37266
     0.80645     0.45161     0.42716
     0.80645     0.48387     0.45728
     0.80645     0.51613     0.45728
     0.80645     0.54839     0.42716
     0.80645     0.58065     0.37266
     0.80645     0.61290     0.30348
     0.80645     0.64516     0.23047
     0.80645     0.67742     0.16293
     0.80645     0.70968     0.10686
     0.80645     0.74194     0.06456
     0.80645     0.77419     0.03539
     0.80645     0.80645     0.01705
     0.80645     0.83871     0.00667
     0.80645     0.87097     0.00165
     0.80645     0.90323     0.00004
     0.80645     0.93548     0.00000
     0.80645     0.96774     0.00000
 
     0.83871     0.03226     0.00000
     0.83871     0.06452     0.00000
     0.83871     0.09677     0.00000
     0.83871     0.12903     0.00004
     0.83871     0.16129     0.00178
     0.83871     0.19355     0.00667
     0.83871     0.22581     0.01583
     0.83871     0.25806     0.03058
     0.83871     0.29032     0.05200
     0.83871     0.32258     0.08042
     0.83871     0.35484     0.11471
     0.83871     0.38710     0.15183
     0.83871     0.41935     0.18699
     0.83871     0.45161     0.21468
     0.83871     0.48387     0.22997
     0.83871     0.51613     0.22997
     0.83871     0.54839     0.21468
     0.83871     0.58065     0.18699
     0.83871     0.61290     0.15183
     0.83871     0.64516     0.11471
     0.83871     0.67742     0.08042
     0.83871     0.70968     0.05200
     0.83871     0.74194     0.03058
     0.83871     0.77419     0.01583
     0.83871     0.80645     0.00667
     0.83871     0.83871     0.00178
     0.83871     0.87097     0.00004
     0.83871     0.90323     0.00000
     0.83871     0.93548     0.00000
     0.83871     0.96774     0.00000
 
     0.87097     0.03226     0.00000
     0.87097     0.06452     0.00000
     0.87097     0.09677     0.00000
     0.87097     0.12903     0.00000
     0.87097     0.16129     0.00004
     0.87097     0.19355     0.00165
     0.87097     0.22581     0.00571
     0.87097     0.25806     0.01255
     0.87097     0.29032     0.02249
     0.87097     0.32258     0.03572
     0.87097     0.35484     0.05184
     0.87097     0.38710     0.06932
     0.87097     0.41935     0.08587
     0.87097     0.45161     0.09887
     0.87097     0.48387     0.10604
     0.87097     0.51613     0.10604
     0.87097     0.54839     0.09887
     0.87097     0.58065     0.08587
     0.87097     0.61290     0.06932
     0.87097     0.64516     0.05184
     0.87097     0.67742     0.03572
     0.87097     0.70968     0.02249
     0.87097     0.74194     0.01255
     0.87097     0.77419     0.00571
     0.87097     0.80645     0.00165
     0.87097     0.83871     0.00004
     0.87097     0.87097     0.00000
     0.87097     0.90323     0.00000
     0.87097     0.93548     0.00000
     0.87097     0.96774     0.00000
 
     0.90323     0.03226     0.00000
     0.90323     0.06452     0.00000
     0.90323     0.09677     0.00000
     0.90323     0.12903     0.00000
     0.90323     0.16129     0.00000
     0.90323     0.19355     0.00004
     0.90323     0.22581     0.00128
     0.90323     0.25806     0.00403
     0.90323     0.29032     0.00805
     0.90323     0.32258     0.01347
     0.90323     0.35484     0.02041
     0.90323     0.38710     0.02797
     0.90323     0.41935     0.03506
     0.90323     0.45161     0.04058
     0.90323     0.48387     0.04361
     0.90323     0.51613     0.04361
     0.90323     0.54839     0.04058
     0.90323     0.58065     0.03506
     0.90323     0.61290     0.02797
     0.90323     0.64516     0.02041
     0.90323     0.67742     0.01347
     0.90323     0.70968     0.00805
     0.90323     0.74194     0.00403
     0.90323     0.77419     0.00128
     0.90323     0.80645     0.00004
     0.90323     0.83871     0.00000
     0.90323     0.87097     0.00000
     0.90323     0.90323     0.00000
     0.90323     0.93548     0.00000
     0.90323     0.96774     0.00000
 
     0.93548     0.03226     0.00000
     0.93548     0.06452     0.00000
     0.93548     0.09677     0.00000
     0.93548     0.12903     0.00000
     0.93548     0.16129     0.00000
     0.93548     0.19355     0.00000
     0.93548     0.22581     0.00002
     0.93548     0.25806     0.00074
     0.93548     0.29032     0.00185
     0.93548     0.32258     0.00346
     0.93548     0.35484     0.00622
     0.93548     0.38710     0.00912
     0.93548     0.41935     0.01173
     0.93548     0.45161     0.01370
     0.93548     0.48387     0.01478
     0.93548     0.51613     0.01478
     0.93548     0.54839     0.01370
     0.93548     0.58065     0.01173
     0.93548     0.61290     0.00912
     0.93548     0.64516     0.00622
     0.93548     0.67742     0.00346
     0.93548     0.70968     0.00185
     0.93548     0.74194     0.00074
     0.93548     0.77419     0.00002
     0.93548     0.80645     0.00000
     0.93548     0.83871     0.00000
     0.93548     0.87097     0.00000
     0.93548     0.90323     0.00000
