#  x座標 　y座標  波動関数密度 という順で出力してます
     0.12903     0.38710     0.46838
     0.12903     0.41935     0.30180
     0.12903     0.45161     0.12667
     0.12903     0.48387     0.01519
     0.12903     0.51613     0.01519
     0.12903     0.54839     0.12667
     0.12903     0.58065     0.30180
     0.12903     0.61290     0.46838
     0.12903     0.64516     0.56351
     0.12903     0.67742     0.55946
     0.12903     0.70968     0.46861
     0.12903     0.74194     0.32546
     0.12903     0.77419     0.17359
     0.12903     0.80645     0.05549
     0.12903     0.83871     0.00147
     0.12903     0.87097     0.00004
     0.12903     0.90323     0.00000
     0.12903     0.93548     0.00000
     0.12903     0.96774     0.00000
 
     0.16129     0.03226     0.00000
     0.16129     0.06452     0.00000
     0.16129     0.09677     0.00003
     0.16129     0.12903     0.00147
     0.16129     0.16129     0.06149
     0.16129     0.19355     0.21385
     0.16129     0.22581     0.44813
     0.16129     0.25806     0.72542
     0.16129     0.29032     0.97859
     0.16129     0.32258     1.12816
     0.16129     0.35484     1.11002
     0.16129     0.38710     0.90848
     0.16129     0.41935     0.57979
     0.16129     0.45161     0.24202
     0.16129     0.48387     0.02895
     0.16129     0.51613     0.02895
     0.16129     0.54839     0.24202
     0.16129     0.58065     0.57979
     0.16129     0.61290     0.90848
     0.16129     0.64516     1.11002
     0.16129     0.67742     1.12816
     0.16129     0.70968     0.97859
     0.16129     0.74194     0.72542
     0.16129     0.77419     0.44813
     0.16129     0.80645     0.21385
     0.16129     0.83871     0.06149
     0.16129     0.87097     0.00147
     0.16129     0.90323     0.00003
     0.16129     0.93548     0.00000
     0.16129     0.96774     0.00000
 
     0.19355     0.03226     0.00000
     0.19355     0.06452     0.00002
     0.19355     0.09677     0.00119
     0.19355     0.12903     0.05549
     0.19355     0.16129     0.21385
     0.19355     0.19355     0.49646
     0.19355     0.22581     0.89295
     0.19355     0.25806     1.34604
     0.19355     0.29032     1.75012
     0.19355     0.32258     1.97552
     0.19355     0.35484     1.91784
     0.19355     0.38710     1.55588
     0.19355     0.41935     0.98738
     0.19355     0.45161     0.41079
     0.19355     0.48387     0.04906
     0.19355     0.51613     0.04906
     0.19355     0.54839     0.41079
     0.19355     0.58065     0.98738
     0.19355     0.61290     1.55588
     0.19355     0.64516     1.91784
     0.19355     0.67742     1.97552
     0.19355     0.70968     1.75012
     0.19355     0.74194     1.34604
     0.19355     0.77419     0.89295
     0.19355     0.80645     0.49646
     0.19355     0.83871     0.21385
     0.19355     0.87097     0.05549
     0.19355     0.90323     0.00119
     0.19355     0.93548     0.00002
     0.19355     0.96774     0.00000
 
     0.22581     0.03226     0.00001
     0.22581     0.06452     0.00073
     0.22581     0.09677     0.03998
     0.22581     0.12903     0.17359
     0.22581     0.16129     0.44813
     0.22581     0.19355     0.89295
     0.22581     0.22581     1.49337
     0.22581     0.25806     2.16599
     0.22581     0.29032     2.75539
     0.22581     0.32258     3.06961
     0.22581     0.35484     2.95503
     0.22581     0.38710     2.38413
     0.22581     0.41935     1.50763
     0.22581     0.45161     0.62590
     0.22581     0.48387     0.07467
     0.22581     0.51613     0.07467
     0.22581     0.54839     0.62590
     0.22581     0.58065     1.50763
     0.22581     0.61290     2.38413
     0.22581     0.64516     2.95503
     0.22581     0.67742     3.06961
     0.22581     0.70968     2.75539
     0.22581     0.74194     2.16599
     0.22581     0.77419     1.49337
     0.22581     0.80645     0.89295
     0.22581     0.83871     0.44813
     0.22581     0.87097     0.17359
     0.22581     0.90323     0.03998
     0.22581     0.93548     0.00073
     0.22581     0.96774     0.00001
 
     0.25806     0.03226     0.00016
     0.25806     0.06452     0.02010
     0.25806     0.09677     0.10968
     0.25806     0.12903     0.32546
     0.25806     0.16129     0.72542
     0.25806     0.19355     1.34604
     0.25806     0.22581     2.16599
     0.25806     0.25806     3.07249
     0.25806     0.29032     3.85642
     0.25806     0.32258     4.26006
     0.25806     0.35484     4.07855
     0.25806     0.38710     3.27865
     0.25806     0.41935     2.06838
     0.25806     0.45161     0.85747
     0.25806     0.48387     0.10223
     0.25806     0.51613     0.10223
     0.25806     0.54839     0.85747
     0.25806     0.58065     2.06838
     0.25806     0.61290     3.27865
     0.25806     0.64516     4.07855
     0.25806     0.67742     4.26006
     0.25806     0.70968     3.85642
     0.25806     0.74194     3.07249
     0.25806     0.77419     2.16599
     0.25806     0.80645     1.34604
     0.25806     0.83871     0.72542
     0.25806     0.87097     0.32546
     0.25806     0.90323     0.10968
     0.25806     0.93548     0.02010
     0.25806     0.96774     0.00016
 
     0.29032     0.03226     0.00036
     0.29032     0.06452     0.04185
     0.29032     0.09677     0.17849
     0.29032     0.12903     0.46861
     0.29032     0.16129     0.97859
     0.29032     0.19355     1.75012
     0.29032     0.22581     2.75539
     0.29032     0.25806     3.85642
     0.29032     0.29032     4.79932
     0.29032     0.32258     5.27231
     0.29032     0.35484     5.02905
     0.29032     0.38710     4.03273
     0.29032     0.41935     2.53997
     0.29032     0.45161     1.05193
     0.29032     0.48387     0.12535
     0.29032     0.51613     0.12535
     0.29032     0.54839     1.05193
     0.29032     0.58065     2.53997
     0.29032     0.61290     4.03273
     0.29032     0.64516     5.02905
     0.29032     0.67742     5.27231
     0.29032     0.70968     4.79932
     0.29032     0.74194     3.85642
     0.29032     0.77419     2.75539
     0.29032     0.80645     1.75012
     0.29032     0.83871     0.97859
     0.29032     0.87097     0.46861
     0.29032     0.90323     0.17849
     0.29032     0.93548     0.04185
     0.29032     0.96774     0.00036
 
     0.32258     0.03226     0.00080
     0.32258     0.06452     0.05947
     0.32258     0.09677     0.22642
     0.32258     0.12903     0.55946
     0.32258     0.16129     1.12816
     0.32258     0.19355     1.97552
     0.32258     0.22581     3.06961
     0.32258     0.25806     4.26006
     0.32258     0.29032     5.27231
     0.32258     0.32258     5.77042
     0.32258     0.35484     5.49028
     0.32258     0.38710     4.39503
     0.32258     0.41935     2.76502
     0.32258     0.45161     1.14434
     0.32258     0.48387     0.13632
     0.32258     0.51613     0.13632
     0.32258     0.54839     1.14434
     0.32258     0.58065     2.76502
     0.32258     0.61290     4.39503
     0.32258     0.64516     5.49028
     0.32258     0.67742     5.77042
     0.32258     0.70968     5.27231
     0.32258     0.74194     4.26006
     0.32258     0.77419     3.06961
     0.32258     0.80645     1.97552
     0.32258     0.83871     1.12816
     0.32258     0.87097     0.55946
     0.32258     0.90323     0.22642
     0.32258     0.93548     0.05947
     0.32258     0.96774     0.00080
 
     0.35484     0.03226     0.01065
     0.35484     0.06452     0.07513
     0.35484     0.09677     0.23984
     0.35484     0.12903     0.56351
     0.35484     0.16129     1.11002
     0.35484     0.19355     1.91784
     0.35484     0.22581     2.95503
     0.35484     0.25806     4.07855
     0.35484     0.29032     5.02905
     0.35484     0.32258     5.49028
     0.35484     0.35484     5.21464
     0.35484     0.38710     4.16938
     0.35484     0.41935     2.62096
     0.35484     0.45161     1.08418
     0.35484     0.48387     0.12912
     0.35484     0.51613     0.12912
     0.35484     0.54839     1.08418
     0.35484     0.58065     2.62096
     0.35484     0.61290     4.16938
     0.35484     0.64516     5.21464
     0.35484     0.67742     5.49028
     0.35484     0.70968     5.02905
     0.35484     0.74194     4.07855
     0.35484     0.77419     2.95503
     0.35484     0.80645     1.91784
     0.35484     0.83871     1.11002
     0.35484     0.87097     0.56351
     0.35484     0.90323     0.23984
     0.35484     0.93548     0.07513
     0.35484     0.96774     0.01065
 
     0.38710     0.03226     0.01336
     0.38710     0.06452     0.07011
     0.38710     0.09677     0.20582
     0.38710     0.12903     0.46838
     0.38710     0.16129     0.90848
     0.38710     0.19355     1.55588
     0.38710     0.22581     2.38413
     0.38710     0.25806     3.27865
     0.38710     0.29032     4.03273
     0.38710     0.32258     4.39503
     0.38710     0.35484     4.16938
     0.38710     0.38710     3.33086
     0.38710     0.41935     2.09268
     0.38710     0.45161     0.86536
     0.38710     0.48387     0.10305
     0.38710     0.51613     0.10305
     0.38710     0.54839     0.86536
     0.38710     0.58065     2.09268
     0.38710     0.61290     3.33086
     0.38710     0.64516     4.16938
     0.38710     0.67742     4.39503
     0.38710     0.70968     4.03273
     0.38710     0.74194     3.27865
     0.38710     0.77419     2.38413
     0.38710     0.80645     1.55588
     0.38710     0.83871     0.90848
     0.38710     0.87097     0.46838
     0.38710     0.90323     0.20582
     0.38710     0.93548     0.07011
     0.38710     0.96774     0.01336
 
     0.41935     0.03226     0.00983
     0.41935     0.06452     0.04774
     0.41935     0.09677     0.13504
     0.41935     0.12903     0.30180
     0.41935     0.16129     0.57979
     0.41935     0.19355     0.98738
     0.41935     0.22581     1.50763
     0.41935     0.25806     2.06838
     0.41935     0.29032     2.53997
     0.41935     0.32258     2.76502
     0.41935     0.35484     2.62096
     0.41935     0.38710     2.09268
     0.41935     0.41935     1.31427
     0.41935     0.45161     0.54335
     0.41935     0.48387     0.06469
     0.41935     0.51613     0.06469
     0.41935     0.54839     0.54335
     0.41935     0.58065     1.31427
     0.41935     0.61290     2.09268
     0.41935     0.64516     2.62096
     0.41935     0.67742     2.76502
     0.41935     0.70968     2.53997
     0.41935     0.74194     2.06838
     0.41935     0.77419     1.50763
     0.41935     0.80645     0.98738
     0.41935     0.83871     0.57979
     0.41935     0.87097     0.30180
     0.41935     0.90323     0.13504
     0.41935     0.93548     0.04774
     0.41935     0.96774     0.00983
 
     0.45161     0.03226     0.00434
     0.45161     0.06452     0.02057
     0.45161     0.09677     0.05722
     0.45161     0.12903     0.12667
     0.45161     0.16129     0.24202
     0.45161     0.19355     0.41079
     0.45161     0.22581     0.62590
     0.45161     0.25806     0.85747
     0.45161     0.29032     1.05193
     0.45161     0.32258     1.14434
     0.45161     0.35484     1.08418
     0.45161     0.38710     0.86536
     0.45161     0.41935     0.54335
     0.45161     0.45161     0.22460
     0.45161     0.48387     0.02674
     0.45161     0.51613     0.02674
     0.45161     0.54839     0.22460
     0.45161     0.58065     0.54335
     0.45161     0.61290     0.86536
     0.45161     0.64516     1.08418
     0.45161     0.67742     1.14434
     0.45161     0.70968     1.05193
     0.45161     0.74194     0.85747
     0.45161     0.77419     0.62590
     0.45161     0.80645     0.41079
     0.45161     0.83871     0.24202
     0.45161     0.87097     0.12667
     0.45161     0.90323     0.05722
     0.45161     0.93548     0.02057
     0.45161     0.96774     0.00434
 
     0.48387     0.03226     0.00053
     0.48387     0.06452     0.00249
     0.48387     0.09677     0.00689
     0.48387     0.12903     0.01519
     0.48387     0.16129     0.02895
     0.48387     0.19355     0.04906
     0.48387     0.22581     0.07467
     0.48387     0.25806     0.10223
     0.48387     0.29032     0.12535
     0.48387     0.32258     0.13632
     0.48387     0.35484     0.12912
     0.48387     0.38710     0.10305
     0.48387     0.41935     0.06469
     0.48387     0.45161     0.02674
     0.48387     0.48387     0.00318
     0.48387     0.51613     0.00318
     0.48387     0.54839     0.02674
     0.48387     0.58065     0.06469
     0.48387     0.61290     0.10305
     0.48387     0.64516     0.12912
     0.48387     0.67742     0.13632
     0.48387     0.70968     0.12535
     0.48387     0.74194     0.10223
     0.48387     0.77419     0.07467
     0.48387     0.80645     0.04906
     0.48387     0.83871     0.02895
     0.48387     0.87097     0.01519
     0.48387     0.90323     0.00689
     0.48387     0.93548     0.00249
     0.48387     0.96774     0.00053
 
     0.51613     0.03226     0.00053
     0.51613     0.06452     0.00249
     0.51613     0.09677     0.00689
     0.51613     0.12903     0.01519
     0.51613     0.16129     0.02895
     0.51613     0.19355     0.04906
     0.51613     0.22581     0.07467
     0.51613     0.25806     0.10223
     0.51613     0.29032     0.12535
     0.51613     0.32258     0.13632
     0.51613     0.35484     0.12912
     0.51613     0.38710     0.10305
     0.51613     0.41935     0.06469
     0.51613     0.45161     0.02674
     0.51613     0.48387     0.00318
     0.51613     0.51613     0.00318
     0.51613     0.54839     0.02674
     0.51613     0.58065     0.06469
     0.51613     0.61290     0.10305
     0.51613     0.64516     0.12912
     0.51613     0.67742     0.13632
     0.51613     0.70968     0.12535
     0.51613     0.74194     0.10223
     0.51613     0.77419     0.07467
     0.51613     0.80645     0.04906
     0.51613     0.83871     0.02895
     0.51613     0.87097     0.01519
     0.51613     0.90323     0.00689
     0.51613     0.93548     0.00249
     0.51613     0.96774     0.00053
 
     0.54839     0.03226     0.00434
     0.54839     0.06452     0.02057
     0.54839     0.09677     0.05722
     0.54839     0.12903     0.12667
     0.54839     0.16129     0.24202
     0.54839     0.19355     0.41079
     0.54839     0.22581     0.62590
     0.54839     0.25806     0.85747
     0.54839     0.29032     1.05193
     0.54839     0.32258     1.14434
     0.54839     0.35484     1.08418
     0.54839     0.38710     0.86536
     0.54839     0.41935     0.54335
     0.54839     0.45161     0.22460
     0.54839     0.48387     0.02674
     0.54839     0.51613     0.02674
     0.54839     0.54839     0.22460
     0.54839     0.58065     0.54335
     0.54839     0.61290     0.86536
     0.54839     0.64516     1.08418
     0.54839     0.67742     1.14434
     0.54839     0.70968     1.05193
     0.54839     0.74194     0.85747
     0.54839     0.77419     0.62590
     0.54839     0.80645     0.41079
     0.54839     0.83871     0.24202
     0.54839     0.87097     0.12667
     0.54839     0.90323     0.05722
     0.54839     0.93548     0.02057
     0.54839     0.96774     0.00434
 
     0.58065     0.03226     0.00983
     0.58065     0.06452     0.04774
     0.58065     0.09677     0.13504
     0.58065     0.12903     0.30180
     0.58065     0.16129     0.57979
     0.58065     0.19355     0.98738
     0.58065     0.22581     1.50763
     0.58065     0.25806     2.06838
     0.58065     0.29032     2.53997
     0.58065     0.32258     2.76502
     0.58065     0.35484     2.62096
     0.58065     0.38710     2.09268
     0.58065     0.41935     1.31427
     0.58065     0.45161     0.54335
     0.58065     0.48387     0.06469
     0.58065     0.51613     0.06469
     0.58065     0.54839     0.54335
     0.58065     0.58065     1.31427
     0.58065     0.61290     2.09268
     0.58065     0.64516     2.62096
     0.58065     0.67742     2.76502
     0.58065     0.70968     2.53997
     0.58065     0.74194     2.06838
     0.58065     0.77419     1.50763
     0.58065     0.80645     0.98738
     0.58065     0.83871     0.57979
     0.58065     0.87097     0.30180
     0.58065     0.90323     0.13504
     0.58065     0.93548     0.04774
     0.58065     0.96774     0.00983
 
     0.61290     0.03226     0.01336
     0.61290     0.06452     0.07011
     0.61290     0.09677     0.20582
     0.61290     0.12903     0.46838
     0.61290     0.16129     0.90848
     0.61290     0.19355     1.55588
     0.61290     0.22581     2.38413
     0.61290     0.25806     3.27865
     0.61290     0.29032     4.03273
     0.61290     0.32258     4.39503
     0.61290     0.35484     4.16938
     0.61290     0.38710     3.33086
     0.61290     0.41935     2.09268
     0.61290     0.45161     0.86536
     0.61290     0.48387     0.10305
     0.61290     0.51613     0.10305
     0.61290     0.54839     0.86536
     0.61290     0.58065     2.09268
     0.61290     0.61290     3.33086
     0.61290     0.64516     4.16938
     0.61290     0.67742     4.39503
     0.61290     0.70968     4.03273
     0.61290     0.74194     3.27865
     0.61290     0.77419     2.38413
     0.61290     0.80645     1.55588
     0.61290     0.83871     0.90848
     0.61290     0.87097     0.46838
     0.61290     0.90323     0.20582
     0.61290     0.93548     0.07011
     0.61290     0.96774     0.01336
 
     0.64516     0.03226     0.01065
     0.64516     0.06452     0.07513
     0.64516     0.09677     0.23984
     0.64516     0.12903     0.56351
     0.64516     0.16129     1.11002
     0.64516     0.19355     1.91784
     0.64516     0.22581     2.95503
     0.64516     0.25806     4.07855
     0.64516     0.29032     5.02905
     0.64516     0.32258     5.49028
     0.64516     0.35484     5.21464
     0.64516     0.38710     4.16938
     0.64516     0.41935     2.62096
     0.64516     0.45161     1.08418
     0.64516     0.48387     0.12912
     0.64516     0.51613     0.12912
     0.64516     0.54839     1.08418
     0.64516     0.58065     2.62096
     0.64516     0.61290     4.16938
     0.64516     0.64516     5.21464
     0.64516     0.67742     5.49028
     0.64516     0.70968     5.02905
     0.64516     0.74194     4.07855
     0.64516     0.77419     2.95503
     0.64516     0.80645     1.91784
     0.64516     0.83871     1.11002
     0.64516     0.87097     0.56351
     0.64516     0.90323     0.23984
     0.64516     0.93548     0.07513
     0.64516     0.96774     0.01065
 
     0.67742     0.03226     0.00080
     0.67742     0.06452     0.05947
     0.67742     0.09677     0.22642
     0.67742     0.12903     0.55946
     0.67742     0.16129     1.12816
     0.67742     0.19355     1.97552
     0.67742     0.22581     3.06961
     0.67742     0.25806     4.26006
     0.67742     0.29032     5.27231
     0.67742     0.32258     5.77042
     0.67742     0.35484     5.49028
     0.67742     0.38710     4.39503
     0.67742     0.41935     2.76502
     0.67742     0.45161     1.14434
     0.67742     0.48387     0.13632
     0.67742     0.51613     0.13632
     0.67742     0.54839     1.14434
     0.67742     0.58065     2.76502
     0.67742     0.61290     4.39503
     0.67742     0.64516     5.49028
     0.67742     0.67742     5.77042
     0.67742     0.70968     5.27231
     0.67742     0.74194     4.26006
     0.67742     0.77419     3.06961
     0.67742     0.80645     1.97552
     0.67742     0.83871     1.12816
     0.67742     0.87097     0.55946
     0.67742     0.90323     0.22642
     0.67742     0.93548     0.05947
     0.67742     0.96774     0.00080
 
     0.70968     0.03226     0.00036
     0.70968     0.06452     0.04185
     0.70968     0.09677     0.17849
     0.70968     0.12903     0.46861
     0.70968     0.16129     0.97859
     0.70968     0.19355     1.75012
     0.70968     0.22581     2.75539
     0.70968     0.25806     3.85642
     0.70968     0.29032     4.79932
     0.70968     0.32258     5.27231
     0.70968     0.35484     5.02905
     0.70968     0.38710     4.03273
     0.70968     0.41935     2.53997
     0.70968     0.45161     1.05193
     0.70968     0.48387     0.12535
     0.70968     0.51613     0.12535
     0.70968     0.54839     1.05193
     0.70968     0.58065     2.53997
     0.70968     0.61290     4.03273
     0.70968     0.64516     5.02905
     0.70968     0.67742     5.27231
     0.70968     0.70968     4.79932
     0.70968     0.74194     3.85642
     0.70968     0.77419     2.75539
     0.70968     0.80645     1.75012
     0.70968     0.83871     0.97859
     0.70968     0.87097     0.46861
     0.70968     0.90323     0.17849
     0.70968     0.93548     0.04185
     0.70968     0.96774     0.00036
 
     0.74194     0.03226     0.00016
     0.74194     0.06452     0.02010
     0.74194     0.09677     0.10968
     0.74194     0.12903     0.32546
     0.74194     0.16129     0.72542
     0.74194     0.19355     1.34604
     0.74194     0.22581     2.16599
     0.74194     0.25806     3.07249
     0.74194     0.29032     3.85642
     0.74194     0.32258     4.26006
     0.74194     0.35484     4.07855
     0.74194     0.38710     3.27865
     0.74194     0.41935     2.06838
     0.74194     0.45161     0.85747
     0.74194     0.48387     0.10223
     0.74194     0.51613     0.10223
     0.74194     0.54839     0.85747
     0.74194     0.58065     2.06838
     0.74194     0.61290     3.27865
     0.74194     0.64516     4.07855
     0.74194     0.67742     4.26006
     0.74194     0.70968     3.85642
     0.74194     0.74194     3.07249
     0.74194     0.77419     2.16599
     0.74194     0.80645     1.34604
     0.74194     0.83871     0.72542
     0.74194     0.87097     0.32546
     0.74194     0.90323     0.10968
     0.74194     0.93548     0.02010
     0.74194     0.96774     0.00016
 
     0.77419     0.03226     0.00001
     0.77419     0.06452     0.00073
     0.77419     0.09677     0.03998
     0.77419     0.12903     0.17359
     0.77419     0.16129     0.44813
     0.77419     0.19355     0.89295
     0.77419     0.22581     1.49337
     0.77419     0.25806     2.16599
     0.77419     0.29032     2.75539
     0.77419     0.32258     3.06961
     0.77419     0.35484     2.95503
     0.77419     0.38710     2.38413
     0.77419     0.41935     1.50763
     0.77419     0.45161     0.62590
     0.77419     0.48387     0.07467
     0.77419     0.51613     0.07467
     0.77419     0.54839     0.62590
     0.77419     0.58065     1.50763
     0.77419     0.61290     2.38413
     0.77419     0.64516     2.95503
     0.77419     0.67742     3.06961
     0.77419     0.70968     2.75539
     0.77419     0.74194     2.16599
     0.77419     0.77419     1.49337
     0.77419     0.80645     0.89295
     0.77419     0.83871     0.44813
     0.77419     0.87097     0.17359
     0.77419     0.90323     0.03998
     0.77419     0.93548     0.00073
     0.77419     0.96774     0.00001
 
     0.80645     0.03226     0.00000
     0.80645     0.06452     0.00002
     0.80645     0.09677     0.00119
     0.80645     0.12903     0.05549
     0.80645     0.16129     0.21385
     0.80645     0.19355     0.49646
     0.80645     0.22581     0.89295
     0.80645     0.25806     1.34604
     0.80645     0.29032     1.75012
     0.80645     0.32258     1.97552
     0.80645     0.35484     1.91784
     0.80645     0.38710     1.55588
     0.80645     0.41935     0.98738
     0.80645     0.45161     0.41079
     0.80645     0.48387     0.04906
     0.80645     0.51613     0.04906
     0.80645     0.54839     0.41079
     0.80645     0.58065     0.98738
     0.80645     0.61290     1.55588
     0.80645     0.64516     1.91784
     0.80645     0.67742     1.97552
     0.80645     0.70968     1.75012
     0.80645     0.74194     1.34604
     0.80645     0.77419     0.89295
     0.80645     0.80645     0.49646
     0.80645     0.83871     0.21385
     0.80645     0.87097     0.05549
     0.80645     0.90323     0.00119
     0.80645     0.93548     0.00002
     0.80645     0.96774     0.00000
 
     0.83871     0.03226     0.00000
     0.83871     0.06452     0.00000
     0.83871     0.09677     0.00003
     0.83871     0.12903     0.00147
     0.83871     0.16129     0.06149
     0.83871     0.19355     0.21385
     0.83871     0.22581     0.44813
     0.83871     0.25806     0.72542
     0.83871     0.29032     0.97859
     0.83871     0.32258     1.12816
     0.83871     0.35484     1.11002
     0.83871     0.38710     0.90848
     0.83871     0.41935     0.57979
     0.83871     0.45161     0.24202
     0.83871     0.48387     0.02895
     0.83871     0.51613     0.02895
     0.83871     0.54839     0.24202
     0.83871     0.58065     0.57979
     0.83871     0.61290     0.90848
     0.83871     0.64516     1.11002
     0.83871     0.67742     1.12816
     0.83871     0.70968     0.97859
     0.83871     0.74194     0.72542
     0.83871     0.77419     0.44813
     0.83871     0.80645     0.21385
     0.83871     0.83871     0.06149
     0.83871     0.87097     0.00147
     0.83871     0.90323     0.00003
     0.83871     0.93548     0.00000
     0.83871     0.96774     0.00000
 
     0.87097     0.03226     0.00000
     0.87097     0.06452     0.00000
     0.87097     0.09677     0.00000
     0.87097     0.12903     0.00004
     0.87097     0.16129     0.00147
     0.87097     0.19355     0.05549
     0.87097     0.22581     0.17359
     0.87097     0.25806     0.32546
     0.87097     0.29032     0.46861
     0.87097     0.32258     0.55946
     0.87097     0.35484     0.56351
     0.87097     0.38710     0.46838
     0.87097     0.41935     0.30180
     0.87097     0.45161     0.12667
     0.87097     0.48387     0.01519
     0.87097     0.51613     0.01519
     0.87097     0.54839     0.12667
     0.87097     0.58065     0.30180
     0.87097     0.61290     0.46838
     0.87097     0.64516     0.56351
     0.87097     0.67742     0.55946
     0.87097     0.70968     0.46861
     0.87097     0.74194     0.32546
     0.87097     0.77419     0.17359
     0.87097     0.80645     0.05549
     0.87097     0.83871     0.00147
     0.87097     0.87097     0.00004
     0.87097     0.90323     0.00000
     0.87097     0.93548     0.00000
     0.87097     0.96774     0.00000
 
     0.90323     0.03226     0.00000
     0.90323     0.06452     0.00000
     0.90323     0.09677     0.00000
     0.90323     0.12903     0.00000
     0.90323     0.16129     0.00003
     0.90323     0.19355     0.00119
     0.90323     0.22581     0.03998
     0.90323     0.25806     0.10968
     0.90323     0.29032     0.17849
     0.90323     0.32258     0.22642
     0.90323     0.35484     0.23984
     0.90323     0.38710     0.20582
     0.90323     0.41935     0.13504
     0.90323     0.45161     0.05722
     0.90323     0.48387     0.00689
     0.90323     0.51613     0.00689
     0.90323     0.54839     0.05722
     0.90323     0.58065     0.13504
     0.90323     0.61290     0.20582
     0.90323     0.64516     0.23984
     0.90323     0.67742     0.22642
     0.90323     0.70968     0.17849
     0.90323     0.74194     0.10968
     0.90323     0.77419     0.03998
     0.90323     0.80645     0.00119
     0.90323     0.83871     0.00003
     0.90323     0.87097     0.00000
     0.90323     0.90323     0.00000
     0.90323     0.93548     0.00000
     0.90323     0.96774     0.00000
 
     0.93548     0.03226     0.00000
     0.93548     0.06452     0.00000
     0.93548     0.09677     0.00000
     0.93548     0.12903     0.00000
     0.93548     0.16129     0.00000
     0.93548     0.19355     0.00002
     0.93548     0.22581     0.00073
     0.93548     0.25806     0.02010
     0.93548     0.29032     0.04185
     0.93548     0.32258     0.05947
     0.93548     0.35484     0.07513
     0.93548     0.38710     0.07011
     0.93548     0.41935     0.04774
     0.93548     0.45161     0.02057
     0.93548     0.48387     0.00249
     0.93548     0.51613     0.00249
     0.93548     0.54839     0.02057
     0.93548     0.58065     0.04774
     0.93548     0.61290     0.07011
     0.93548     0.64516     0.07513
     0.93548     0.67742     0.05947
     0.93548     0.70968     0.04185
     0.93548     0.74194     0.02010
     0.93548     0.77419     0.00073
     0.93548     0.80645     0.00002
     0.93548     0.83871     0.00000
     0.93548     0.87097     0.00000
     0.93548     0.90323     0.00000
