#  x座標 　y座標  波動関数密度 という順で出力してます
     0.12903     0.38710     0.00000
     0.12903     0.41935     0.00000
     0.12903     0.45161     0.00000
     0.12903     0.48387     0.00000
     0.12903     0.51613     0.00000
     0.12903     0.54839     0.00000
     0.12903     0.58065     0.00000
     0.12903     0.61290     0.00000
     0.12903     0.64516     0.00000
     0.12903     0.67742     0.00000
     0.12903     0.70968     0.00000
     0.12903     0.74194     0.00000
     0.12903     0.77419     0.00000
     0.12903     0.80645     0.00000
     0.12903     0.83871     0.00000
     0.12903     0.87097     0.00000
     0.12903     0.90323     0.00000
     0.12903     0.93548     0.00000
     0.12903     0.96774     0.00000
 
     0.16129     0.03226     0.00000
     0.16129     0.06452     0.00000
     0.16129     0.09677     0.00000
     0.16129     0.12903     0.00000
     0.16129     0.16129     0.00000
     0.16129     0.19355     0.00000
     0.16129     0.22581     0.00000
     0.16129     0.25806     0.00000
     0.16129     0.29032     0.00000
     0.16129     0.32258     0.00000
     0.16129     0.35484     0.00000
     0.16129     0.38710     0.00000
     0.16129     0.41935     0.00000
     0.16129     0.45161     0.00000
     0.16129     0.48387     0.00000
     0.16129     0.51613     0.00000
     0.16129     0.54839     0.00000
     0.16129     0.58065     0.00000
     0.16129     0.61290     0.00000
     0.16129     0.64516     0.00000
     0.16129     0.67742     0.00000
     0.16129     0.70968     0.00000
     0.16129     0.74194     0.00000
     0.16129     0.77419     0.00000
     0.16129     0.80645     0.00000
     0.16129     0.83871     0.00000
     0.16129     0.87097     0.00000
     0.16129     0.90323     0.00000
     0.16129     0.93548     0.00000
     0.16129     0.96774     0.00000
 
     0.19355     0.03226     0.00000
     0.19355     0.06452     0.00000
     0.19355     0.09677     0.00000
     0.19355     0.12903     0.00000
     0.19355     0.16129     0.00000
     0.19355     0.19355     0.00000
     0.19355     0.22581     0.00000
     0.19355     0.25806     0.00000
     0.19355     0.29032     0.00000
     0.19355     0.32258     0.00000
     0.19355     0.35484     0.00000
     0.19355     0.38710     0.00000
     0.19355     0.41935     0.00000
     0.19355     0.45161     0.00000
     0.19355     0.48387     0.00000
     0.19355     0.51613     0.00000
     0.19355     0.54839     0.00000
     0.19355     0.58065     0.00000
     0.19355     0.61290     0.00000
     0.19355     0.64516     0.00000
     0.19355     0.67742     0.00000
     0.19355     0.70968     0.00000
     0.19355     0.74194     0.00000
     0.19355     0.77419     0.00000
     0.19355     0.80645     0.00000
     0.19355     0.83871     0.00000
     0.19355     0.87097     0.00000
     0.19355     0.90323     0.00000
     0.19355     0.93548     0.00000
     0.19355     0.96774     0.00000
 
     0.22581     0.03226     0.00000
     0.22581     0.06452     0.00000
     0.22581     0.09677     0.00000
     0.22581     0.12903     0.00000
     0.22581     0.16129     0.00000
     0.22581     0.19355     0.00000
     0.22581     0.22581     0.00000
     0.22581     0.25806     0.00000
     0.22581     0.29032     0.00000
     0.22581     0.32258     0.00000
     0.22581     0.35484     0.00000
     0.22581     0.38710     0.00000
     0.22581     0.41935     0.00000
     0.22581     0.45161     0.00000
     0.22581     0.48387     0.00000
     0.22581     0.51613     0.00000
     0.22581     0.54839     0.00000
     0.22581     0.58065     0.00000
     0.22581     0.61290     0.00000
     0.22581     0.64516     0.00000
     0.22581     0.67742     0.00000
     0.22581     0.70968     0.00000
     0.22581     0.74194     0.00000
     0.22581     0.77419     0.00000
     0.22581     0.80645     0.00000
     0.22581     0.83871     0.00000
     0.22581     0.87097     0.00000
     0.22581     0.90323     0.00000
     0.22581     0.93548     0.00000
     0.22581     0.96774     0.00000
 
     0.25806     0.03226     0.00000
     0.25806     0.06452     0.00000
     0.25806     0.09677     0.00000
     0.25806     0.12903     0.00000
     0.25806     0.16129     0.00000
     0.25806     0.19355     0.00000
     0.25806     0.22581     0.00000
     0.25806     0.25806     0.00000
     0.25806     0.29032     0.00000
     0.25806     0.32258     0.00000
     0.25806     0.35484     0.00000
     0.25806     0.38710     0.00000
     0.25806     0.41935     0.00000
     0.25806     0.45161     0.00000
     0.25806     0.48387     0.00000
     0.25806     0.51613     0.00000
     0.25806     0.54839     0.00000
     0.25806     0.58065     0.00000
     0.25806     0.61290     0.00000
     0.25806     0.64516     0.00000
     0.25806     0.67742     0.00000
     0.25806     0.70968     0.00000
     0.25806     0.74194     0.00000
     0.25806     0.77419     0.00000
     0.25806     0.80645     0.00000
     0.25806     0.83871     0.00000
     0.25806     0.87097     0.00000
     0.25806     0.90323     0.00000
     0.25806     0.93548     0.00000
     0.25806     0.96774     0.00000
 
     0.29032     0.03226     0.00000
     0.29032     0.06452     0.00000
     0.29032     0.09677     0.00000
     0.29032     0.12903     0.00000
     0.29032     0.16129     0.00000
     0.29032     0.19355     0.00000
     0.29032     0.22581     0.00000
     0.29032     0.25806     0.00000
     0.29032     0.29032     0.00000
     0.29032     0.32258     0.00000
     0.29032     0.35484     0.00000
     0.29032     0.38710     0.00000
     0.29032     0.41935     0.00000
     0.29032     0.45161     0.00000
     0.29032     0.48387     0.00000
     0.29032     0.51613     0.00000
     0.29032     0.54839     0.00000
     0.29032     0.58065     0.00000
     0.29032     0.61290     0.00000
     0.29032     0.64516     0.00000
     0.29032     0.67742     0.00000
     0.29032     0.70968     0.00000
     0.29032     0.74194     0.00000
     0.29032     0.77419     0.00000
     0.29032     0.80645     0.00000
     0.29032     0.83871     0.00000
     0.29032     0.87097     0.00000
     0.29032     0.90323     0.00000
     0.29032     0.93548     0.00000
     0.29032     0.96774     0.00000
 
     0.32258     0.03226     0.00000
     0.32258     0.06452     0.00000
     0.32258     0.09677     0.00000
     0.32258     0.12903     0.00000
     0.32258     0.16129     0.00000
     0.32258     0.19355     0.00000
     0.32258     0.22581     0.00000
     0.32258     0.25806     0.00000
     0.32258     0.29032     0.00000
     0.32258     0.32258     0.00000
     0.32258     0.35484     0.00000
     0.32258     0.38710     0.00000
     0.32258     0.41935     0.00000
     0.32258     0.45161     0.00000
     0.32258     0.48387     0.00000
     0.32258     0.51613     0.00000
     0.32258     0.54839     0.00000
     0.32258     0.58065     0.00000
     0.32258     0.61290     0.00000
     0.32258     0.64516     0.00000
     0.32258     0.67742     0.00000
     0.32258     0.70968     0.00000
     0.32258     0.74194     0.00000
     0.32258     0.77419     0.00000
     0.32258     0.80645     0.00000
     0.32258     0.83871     0.00000
     0.32258     0.87097     0.00000
     0.32258     0.90323     0.00000
     0.32258     0.93548     0.00000
     0.32258     0.96774     0.00000
 
     0.35484     0.03226     0.00000
     0.35484     0.06452     0.00000
     0.35484     0.09677     0.00000
     0.35484     0.12903     0.00000
     0.35484     0.16129     0.00000
     0.35484     0.19355     0.00000
     0.35484     0.22581     0.00000
     0.35484     0.25806     0.00000
     0.35484     0.29032     0.00000
     0.35484     0.32258     0.00000
     0.35484     0.35484     0.00000
     0.35484     0.38710     0.00000
     0.35484     0.41935     0.00000
     0.35484     0.45161     0.00000
     0.35484     0.48387     0.00000
     0.35484     0.51613     0.00000
     0.35484     0.54839     0.00000
     0.35484     0.58065     0.00000
     0.35484     0.61290     0.00000
     0.35484     0.64516     0.00000
     0.35484     0.67742     0.00000
     0.35484     0.70968     0.00000
     0.35484     0.74194     0.00000
     0.35484     0.77419     0.00000
     0.35484     0.80645     0.00000
     0.35484     0.83871     0.00000
     0.35484     0.87097     0.00000
     0.35484     0.90323     0.00000
     0.35484     0.93548     0.00000
     0.35484     0.96774     0.00000
 
     0.38710     0.03226     0.00000
     0.38710     0.06452     0.00000
     0.38710     0.09677     0.00000
     0.38710     0.12903     0.00000
     0.38710     0.16129     0.00000
     0.38710     0.19355     0.00000
     0.38710     0.22581     0.00000
     0.38710     0.25806     0.00000
     0.38710     0.29032     0.00000
     0.38710     0.32258     0.00000
     0.38710     0.35484     0.00000
     0.38710     0.38710     0.00000
     0.38710     0.41935     0.00000
     0.38710     0.45161     0.00000
     0.38710     0.48387     0.00000
     0.38710     0.51613     0.00000
     0.38710     0.54839     0.00000
     0.38710     0.58065     0.00000
     0.38710     0.61290     0.00000
     0.38710     0.64516     0.00000
     0.38710     0.67742     0.00000
     0.38710     0.70968     0.00000
     0.38710     0.74194     0.00000
     0.38710     0.77419     0.00000
     0.38710     0.80645     0.00000
     0.38710     0.83871     0.00000
     0.38710     0.87097     0.00000
     0.38710     0.90323     0.00000
     0.38710     0.93548     0.00000
     0.38710     0.96774     0.00000
 
     0.41935     0.03226     0.00000
     0.41935     0.06452     0.00000
     0.41935     0.09677     0.00000
     0.41935     0.12903     0.00000
     0.41935     0.16129     0.00000
     0.41935     0.19355     0.00000
     0.41935     0.22581     0.00000
     0.41935     0.25806     0.00000
     0.41935     0.29032     0.00000
     0.41935     0.32258     0.00000
     0.41935     0.35484     0.00000
     0.41935     0.38710     0.00000
     0.41935     0.41935     0.00000
     0.41935     0.45161     0.00000
     0.41935     0.48387     0.00000
     0.41935     0.51613     0.00000
     0.41935     0.54839     0.00000
     0.41935     0.58065     0.00000
     0.41935     0.61290     0.00000
     0.41935     0.64516     0.00000
     0.41935     0.67742     0.00000
     0.41935     0.70968     0.00000
     0.41935     0.74194     0.00000
     0.41935     0.77419     0.00000
     0.41935     0.80645     0.00000
     0.41935     0.83871     0.00000
     0.41935     0.87097     0.00000
     0.41935     0.90323     0.00000
     0.41935     0.93548     0.00000
     0.41935     0.96774     0.00000
 
     0.45161     0.03226     0.00000
     0.45161     0.06452     0.00000
     0.45161     0.09677     0.00000
     0.45161     0.12903     0.00000
     0.45161     0.16129     0.00000
     0.45161     0.19355     0.00000
     0.45161     0.22581     0.00000
     0.45161     0.25806     0.00000
     0.45161     0.29032     0.00000
     0.45161     0.32258     0.00000
     0.45161     0.35484     0.00000
     0.45161     0.38710     0.00000
     0.45161     0.41935     0.00000
     0.45161     0.45161     0.00000
     0.45161     0.48387     0.00000
     0.45161     0.51613     0.00000
     0.45161     0.54839     0.00000
     0.45161     0.58065     0.00000
     0.45161     0.61290     0.00000
     0.45161     0.64516     0.00000
     0.45161     0.67742     0.00000
     0.45161     0.70968     0.00000
     0.45161     0.74194     0.00000
     0.45161     0.77419     0.00000
     0.45161     0.80645     0.00000
     0.45161     0.83871     0.00000
     0.45161     0.87097     0.00000
     0.45161     0.90323     0.00000
     0.45161     0.93548     0.00000
     0.45161     0.96774     0.00000
 
     0.48387     0.03226     0.00000
     0.48387     0.06452     0.00000
     0.48387     0.09677     0.00000
     0.48387     0.12903     0.00000
     0.48387     0.16129     0.00000
     0.48387     0.19355     0.00000
     0.48387     0.22581     0.00000
     0.48387     0.25806     0.00000
     0.48387     0.29032     0.00000
     0.48387     0.32258     0.00000
     0.48387     0.35484     0.00000
     0.48387     0.38710     0.00000
     0.48387     0.41935     0.00000
     0.48387     0.45161     0.00000
     0.48387     0.48387     0.00000
     0.48387     0.51613     0.00000
     0.48387     0.54839     0.00000
     0.48387     0.58065     0.00000
     0.48387     0.61290     0.00000
     0.48387     0.64516     0.00000
     0.48387     0.67742     0.00000
     0.48387     0.70968     0.00000
     0.48387     0.74194     0.00000
     0.48387     0.77419     0.00000
     0.48387     0.80645     0.00000
     0.48387     0.83871     0.00000
     0.48387     0.87097     0.00000
     0.48387     0.90323     0.00000
     0.48387     0.93548     0.00000
     0.48387     0.96774     0.00000
 
     0.51613     0.03226     0.00000
     0.51613     0.06452     0.00000
     0.51613     0.09677     0.00000
     0.51613     0.12903     0.00000
     0.51613     0.16129     0.00000
     0.51613     0.19355     0.00000
     0.51613     0.22581     0.00000
     0.51613     0.25806     0.00000
     0.51613     0.29032     0.00000
     0.51613     0.32258     0.00000
     0.51613     0.35484     0.00000
     0.51613     0.38710     0.00000
     0.51613     0.41935     0.00000
     0.51613     0.45161     0.00000
     0.51613     0.48387     0.00000
     0.51613     0.51613     0.00000
     0.51613     0.54839     0.00000
     0.51613     0.58065     0.00000
     0.51613     0.61290     0.00000
     0.51613     0.64516     0.00000
     0.51613     0.67742     0.00000
     0.51613     0.70968     0.00000
     0.51613     0.74194     0.00000
     0.51613     0.77419     0.00000
     0.51613     0.80645     0.00000
     0.51613     0.83871     0.00000
     0.51613     0.87097     0.00000
     0.51613     0.90323     0.00000
     0.51613     0.93548     0.00000
     0.51613     0.96774     0.00000
 
     0.54839     0.03226     0.00000
     0.54839     0.06452     0.00000
     0.54839     0.09677     0.00000
     0.54839     0.12903     0.00000
     0.54839     0.16129     0.00000
     0.54839     0.19355     0.00000
     0.54839     0.22581     0.00000
     0.54839     0.25806     0.00000
     0.54839     0.29032     0.00000
     0.54839     0.32258     0.00000
     0.54839     0.35484     0.00000
     0.54839     0.38710     0.00000
     0.54839     0.41935     0.00000
     0.54839     0.45161     0.00000
     0.54839     0.48387     0.00000
     0.54839     0.51613     0.00000
     0.54839     0.54839     0.00000
     0.54839     0.58065     0.00000
     0.54839     0.61290     0.00000
     0.54839     0.64516     0.00000
     0.54839     0.67742     0.00000
     0.54839     0.70968     0.00000
     0.54839     0.74194     0.00000
     0.54839     0.77419     0.00000
     0.54839     0.80645     0.00000
     0.54839     0.83871     0.00000
     0.54839     0.87097     0.00000
     0.54839     0.90323     0.00000
     0.54839     0.93548     0.00000
     0.54839     0.96774     0.00000
 
     0.58065     0.03226     0.00000
     0.58065     0.06452     0.00000
     0.58065     0.09677     0.00000
     0.58065     0.12903     0.00000
     0.58065     0.16129     0.00000
     0.58065     0.19355     0.00000
     0.58065     0.22581     0.00000
     0.58065     0.25806     0.00000
     0.58065     0.29032     0.00000
     0.58065     0.32258     0.00000
     0.58065     0.35484     0.00000
     0.58065     0.38710     0.00000
     0.58065     0.41935     0.00000
     0.58065     0.45161     0.00000
     0.58065     0.48387     0.00000
     0.58065     0.51613     0.00000
     0.58065     0.54839     0.00000
     0.58065     0.58065     0.00000
     0.58065     0.61290     0.00000
     0.58065     0.64516     0.00000
     0.58065     0.67742     0.00000
     0.58065     0.70968     0.00000
     0.58065     0.74194     0.00000
     0.58065     0.77419     0.00000
     0.58065     0.80645     0.00000
     0.58065     0.83871     0.00000
     0.58065     0.87097     0.00000
     0.58065     0.90323     0.00000
     0.58065     0.93548     0.00000
     0.58065     0.96774     0.00000
 
     0.61290     0.03226     0.00000
     0.61290     0.06452     0.00000
     0.61290     0.09677     0.00000
     0.61290     0.12903     0.00000
     0.61290     0.16129     0.00000
     0.61290     0.19355     0.00000
     0.61290     0.22581     0.00000
     0.61290     0.25806     0.00000
     0.61290     0.29032     0.00000
     0.61290     0.32258     0.00000
     0.61290     0.35484     0.00000
     0.61290     0.38710     0.00000
     0.61290     0.41935     0.00000
     0.61290     0.45161     0.00000
     0.61290     0.48387     0.00000
     0.61290     0.51613     0.00000
     0.61290     0.54839     0.00000
     0.61290     0.58065     0.00000
     0.61290     0.61290     0.00000
     0.61290     0.64516     0.00000
     0.61290     0.67742     0.00000
     0.61290     0.70968     0.00000
     0.61290     0.74194     0.00000
     0.61290     0.77419     0.00000
     0.61290     0.80645     0.00000
     0.61290     0.83871     0.00000
     0.61290     0.87097     0.00000
     0.61290     0.90323     0.00000
     0.61290     0.93548     0.00000
     0.61290     0.96774     0.00000
 
     0.64516     0.03226     0.00000
     0.64516     0.06452     0.00000
     0.64516     0.09677     0.00000
     0.64516     0.12903     0.00000
     0.64516     0.16129     0.00000
     0.64516     0.19355     0.00000
     0.64516     0.22581     0.00000
     0.64516     0.25806     0.00000
     0.64516     0.29032     0.00000
     0.64516     0.32258     0.00000
     0.64516     0.35484     0.00000
     0.64516     0.38710     0.00000
     0.64516     0.41935     0.00000
     0.64516     0.45161     0.00000
     0.64516     0.48387     0.00000
     0.64516     0.51613     0.00000
     0.64516     0.54839     0.00000
     0.64516     0.58065     0.00000
     0.64516     0.61290     0.00000
     0.64516     0.64516     0.00000
     0.64516     0.67742     0.00000
     0.64516     0.70968     0.00000
     0.64516     0.74194     0.00000
     0.64516     0.77419     0.00000
     0.64516     0.80645     0.00000
     0.64516     0.83871     0.00000
     0.64516     0.87097     0.00000
     0.64516     0.90323     0.00000
     0.64516     0.93548     0.00000
     0.64516     0.96774     0.00000
 
     0.67742     0.03226     0.00000
     0.67742     0.06452     0.00000
     0.67742     0.09677     0.00000
     0.67742     0.12903     0.00000
     0.67742     0.16129     0.00000
     0.67742     0.19355     0.00000
     0.67742     0.22581     0.00000
     0.67742     0.25806     0.00000
     0.67742     0.29032     0.00000
     0.67742     0.32258     0.00000
     0.67742     0.35484     0.00000
     0.67742     0.38710     0.00000
     0.67742     0.41935     0.00000
     0.67742     0.45161     0.00000
     0.67742     0.48387     0.00000
     0.67742     0.51613     0.00000
     0.67742     0.54839     0.00000
     0.67742     0.58065     0.00000
     0.67742     0.61290     0.00000
     0.67742     0.64516     0.00000
     0.67742     0.67742     0.00000
     0.67742     0.70968     0.00000
     0.67742     0.74194     0.00000
     0.67742     0.77419     0.00000
     0.67742     0.80645     0.00000
     0.67742     0.83871     0.00000
     0.67742     0.87097     0.00000
     0.67742     0.90323     0.00000
     0.67742     0.93548     0.00000
     0.67742     0.96774     0.00000
 
     0.70968     0.03226     0.00000
     0.70968     0.06452     0.00000
     0.70968     0.09677     0.00000
     0.70968     0.12903     0.00000
     0.70968     0.16129     0.00000
     0.70968     0.19355     0.00000
     0.70968     0.22581     0.00000
     0.70968     0.25806     0.00000
     0.70968     0.29032     0.00000
     0.70968     0.32258     0.00000
     0.70968     0.35484     0.00000
     0.70968     0.38710     0.00000
     0.70968     0.41935     0.00000
     0.70968     0.45161     0.00000
     0.70968     0.48387     0.00000
     0.70968     0.51613     0.00000
     0.70968     0.54839     0.00000
     0.70968     0.58065     0.00000
     0.70968     0.61290     0.00000
     0.70968     0.64516     0.00000
     0.70968     0.67742     0.00000
     0.70968     0.70968     0.00000
     0.70968     0.74194     0.00000
     0.70968     0.77419     0.00000
     0.70968     0.80645     0.00000
     0.70968     0.83871     0.00000
     0.70968     0.87097     0.00000
     0.70968     0.90323     0.00000
     0.70968     0.93548     0.00000
     0.70968     0.96774     0.00000
 
     0.74194     0.03226     0.00000
     0.74194     0.06452     0.00000
     0.74194     0.09677     0.00000
     0.74194     0.12903     0.00000
     0.74194     0.16129     0.00000
     0.74194     0.19355     0.00000
     0.74194     0.22581     0.00000
     0.74194     0.25806     0.00000
     0.74194     0.29032     0.00000
     0.74194     0.32258     0.00000
     0.74194     0.35484     0.00000
     0.74194     0.38710     0.00000
     0.74194     0.41935     0.00000
     0.74194     0.45161     0.00000
     0.74194     0.48387     0.00000
     0.74194     0.51613     0.00000
     0.74194     0.54839     0.00000
     0.74194     0.58065     0.00000
     0.74194     0.61290     0.00000
     0.74194     0.64516     0.00000
     0.74194     0.67742     0.00000
     0.74194     0.70968     0.00000
     0.74194     0.74194     0.00000
     0.74194     0.77419     0.00000
     0.74194     0.80645     0.00000
     0.74194     0.83871     0.00000
     0.74194     0.87097     0.00000
     0.74194     0.90323     0.00000
     0.74194     0.93548     0.00000
     0.74194     0.96774     0.00000
 
     0.77419     0.03226     0.00000
     0.77419     0.06452     0.00000
     0.77419     0.09677     0.00000
     0.77419     0.12903     0.00000
     0.77419     0.16129     0.00000
     0.77419     0.19355     0.00000
     0.77419     0.22581     0.00000
     0.77419     0.25806     0.00000
     0.77419     0.29032     0.00000
     0.77419     0.32258     0.00000
     0.77419     0.35484     0.00000
     0.77419     0.38710     0.00000
     0.77419     0.41935     0.00000
     0.77419     0.45161     0.00000
     0.77419     0.48387     0.00000
     0.77419     0.51613     0.00000
     0.77419     0.54839     0.00000
     0.77419     0.58065     0.00000
     0.77419     0.61290     0.00000
     0.77419     0.64516     0.00000
     0.77419     0.67742     0.00000
     0.77419     0.70968     0.00000
     0.77419     0.74194     0.00000
     0.77419     0.77419     0.00000
     0.77419     0.80645     0.00000
     0.77419     0.83871     0.00000
     0.77419     0.87097     0.00000
     0.77419     0.90323     0.00000
     0.77419     0.93548     0.00000
     0.77419     0.96774     0.00000
 
     0.80645     0.03226     0.00000
     0.80645     0.06452     0.00000
     0.80645     0.09677     0.00000
     0.80645     0.12903     0.00000
     0.80645     0.16129     0.00000
     0.80645     0.19355     0.00000
     0.80645     0.22581     0.00000
     0.80645     0.25806     0.00000
     0.80645     0.29032     0.00000
     0.80645     0.32258     0.00000
     0.80645     0.35484     0.00000
     0.80645     0.38710     0.00000
     0.80645     0.41935     0.00000
     0.80645     0.45161     0.00000
     0.80645     0.48387     0.00000
     0.80645     0.51613     0.00000
     0.80645     0.54839     0.00000
     0.80645     0.58065     0.00000
     0.80645     0.61290     0.00000
     0.80645     0.64516     0.00000
     0.80645     0.67742     0.00000
     0.80645     0.70968     0.00000
     0.80645     0.74194     0.00000
     0.80645     0.77419     0.00000
     0.80645     0.80645     0.00000
     0.80645     0.83871     0.00000
     0.80645     0.87097     0.00000
     0.80645     0.90323     0.00000
     0.80645     0.93548     0.00000
     0.80645     0.96774     0.00000
 
     0.83871     0.03226     0.00000
     0.83871     0.06452     0.00000
     0.83871     0.09677     0.00000
     0.83871     0.12903     0.00000
     0.83871     0.16129     0.00000
     0.83871     0.19355     0.00000
     0.83871     0.22581     0.00000
     0.83871     0.25806     0.00000
     0.83871     0.29032     0.00000
     0.83871     0.32258     0.00000
     0.83871     0.35484     0.00000
     0.83871     0.38710     0.00000
     0.83871     0.41935     0.00000
     0.83871     0.45161     0.00000
     0.83871     0.48387     0.00000
     0.83871     0.51613     0.00000
     0.83871     0.54839     0.00000
     0.83871     0.58065     0.00000
     0.83871     0.61290     0.00000
     0.83871     0.64516     0.00000
     0.83871     0.67742     0.00000
     0.83871     0.70968     0.00000
     0.83871     0.74194     0.00000
     0.83871     0.77419     0.00000
     0.83871     0.80645     0.00000
     0.83871     0.83871     0.00000
     0.83871     0.87097     0.00000
     0.83871     0.90323     0.00000
     0.83871     0.93548     0.00000
     0.83871     0.96774     0.00000
 
     0.87097     0.03226     0.00000
     0.87097     0.06452     0.00000
     0.87097     0.09677     0.00000
     0.87097     0.12903     0.00000
     0.87097     0.16129     0.00000
     0.87097     0.19355     0.00000
     0.87097     0.22581     0.00000
     0.87097     0.25806     0.00000
     0.87097     0.29032     0.00000
     0.87097     0.32258     0.00000
     0.87097     0.35484     0.00000
     0.87097     0.38710     0.00000
     0.87097     0.41935     0.00000
     0.87097     0.45161     0.00000
     0.87097     0.48387     0.00000
     0.87097     0.51613     0.00000
     0.87097     0.54839     0.00000
     0.87097     0.58065     0.00000
     0.87097     0.61290     0.00000
     0.87097     0.64516     0.00000
     0.87097     0.67742     0.00000
     0.87097     0.70968     0.00000
     0.87097     0.74194     0.00000
     0.87097     0.77419     0.00000
     0.87097     0.80645     0.00000
     0.87097     0.83871     0.00000
     0.87097     0.87097     0.00000
     0.87097     0.90323     0.00000
     0.87097     0.93548     0.00000
     0.87097     0.96774     0.00000
 
     0.90323     0.03226     0.00000
     0.90323     0.06452     0.00000
     0.90323     0.09677     0.00000
     0.90323     0.12903     0.00000
     0.90323     0.16129     0.00000
     0.90323     0.19355     0.00000
     0.90323     0.22581     0.00000
     0.90323     0.25806     0.00000
     0.90323     0.29032     0.00000
     0.90323     0.32258     0.00000
     0.90323     0.35484     0.00000
     0.90323     0.38710     0.00000
     0.90323     0.41935     0.00000
     0.90323     0.45161     0.00000
     0.90323     0.48387     0.00000
     0.90323     0.51613     0.00000
     0.90323     0.54839     0.00000
     0.90323     0.58065     0.00000
     0.90323     0.61290     0.00000
     0.90323     0.64516     0.00000
     0.90323     0.67742     0.00000
     0.90323     0.70968     0.00000
     0.90323     0.74194     0.00000
     0.90323     0.77419     0.00000
     0.90323     0.80645     0.00000
     0.90323     0.83871     0.00000
     0.90323     0.87097     0.00000
     0.90323     0.90323     0.00000
     0.90323     0.93548     0.00000
     0.90323     0.96774     0.00000
 
     0.93548     0.03226     0.00000
     0.93548     0.06452     0.00000
     0.93548     0.09677     0.00000
     0.93548     0.12903     0.00000
     0.93548     0.16129     0.00000
     0.93548     0.19355     0.00000
     0.93548     0.22581     0.00000
     0.93548     0.25806     0.00000
     0.93548     0.29032     0.00000
     0.93548     0.32258     0.00000
     0.93548     0.35484     0.00000
     0.93548     0.38710     0.00000
     0.93548     0.41935     0.00000
     0.93548     0.45161     0.00000
     0.93548     0.48387     0.00000
     0.93548     0.51613     0.00000
     0.93548     0.54839     0.00000
     0.93548     0.58065     0.00000
     0.93548     0.61290     0.00000
     0.93548     0.64516     0.00000
     0.93548     0.67742     0.00000
     0.93548     0.70968     0.00000
     0.93548     0.74194     0.00000
     0.93548     0.77419     0.00000
     0.93548     0.80645     0.00000
     0.93548     0.83871     0.00000
     0.93548     0.87097     0.00000
     0.93548     0.90323     0.00000
