#  x座標 　y座標  波動関数密度 という順で出力してます
     0.12903     0.38710     0.05095
     0.12903     0.41935     0.03158
     0.12903     0.45161     0.01228
     0.12903     0.48387     0.00099
     0.12903     0.51613     0.00272
     0.12903     0.54839     0.01710
     0.12903     0.58065     0.03852
     0.12903     0.61290     0.05873
     0.12903     0.64516     0.07054
     0.12903     0.67742     0.07061
     0.12903     0.70968     0.06012
     0.12903     0.74194     0.04285
     0.12903     0.77419     0.02375
     0.12903     0.80645     0.00802
     0.12903     0.83871     0.00023
     0.12903     0.87097     0.00001
     0.12903     0.90323     0.00000
     0.12903     0.93548     0.00000
     0.12903     0.96774     0.00000
 
     0.16129     0.03226     0.00000
     0.16129     0.06452     0.00000
     0.16129     0.09677     0.00001
     0.16129     0.12903     0.00027
     0.16129     0.16129     0.01019
     0.16129     0.19355     0.03307
     0.16129     0.22581     0.06576
     0.16129     0.25806     0.10226
     0.16129     0.29032     0.13365
     0.16129     0.32258     0.15003
     0.16129     0.35484     0.14404
     0.16129     0.38710     0.11485
     0.16129     0.41935     0.07078
     0.16129     0.45161     0.02756
     0.16129     0.48387     0.00230
     0.16129     0.51613     0.00580
     0.16129     0.54839     0.03736
     0.16129     0.58065     0.08495
     0.16129     0.61290     0.13085
     0.16129     0.64516     0.15943
     0.16129     0.67742     0.16305
     0.16129     0.70968     0.14343
     0.16129     0.74194     0.10873
     0.16129     0.77419     0.06943
     0.16129     0.80645     0.03472
     0.16129     0.83871     0.01065
     0.16129     0.87097     0.00028
     0.16129     0.90323     0.00001
     0.16129     0.93548     0.00000
     0.16129     0.96774     0.00000
 
     0.19355     0.03226     0.00000
     0.19355     0.06452     0.00001
     0.19355     0.09677     0.00027
     0.19355     0.12903     0.01139
     0.19355     0.16129     0.04070
     0.19355     0.19355     0.08918
     0.19355     0.22581     0.15346
     0.19355     0.25806     0.22351
     0.19355     0.29032     0.28274
     0.19355     0.32258     0.31182
     0.19355     0.35484     0.29627
     0.19355     0.38710     0.23488
     0.19355     0.41935     0.14448
     0.19355     0.45161     0.05646
     0.19355     0.48387     0.00488
     0.19355     0.51613     0.01130
     0.19355     0.54839     0.07441
     0.19355     0.58065     0.17049
     0.19355     0.61290     0.26439
     0.19355     0.64516     0.32486
     0.19355     0.67742     0.33627
     0.19355     0.70968     0.30142
     0.19355     0.74194     0.23629
     0.19355     0.77419     0.16118
     0.19355     0.80645     0.09319
     0.19355     0.83871     0.04235
     0.19355     0.87097     0.01181
     0.19355     0.90323     0.00028
     0.19355     0.93548     0.00001
     0.19355     0.96774     0.00000
 
     0.22581     0.03226     0.00000
     0.22581     0.06452     0.00021
     0.22581     0.09677     0.01041
     0.22581     0.12903     0.04173
     0.22581     0.16129     0.10127
     0.22581     0.19355     0.19237
     0.22581     0.22581     0.31000
     0.22581     0.25806     0.43668
     0.22581     0.29032     0.54251
     0.22581     0.32258     0.59226
     0.22581     0.35484     0.55949
     0.22581     0.38710     0.44230
     0.22581     0.41935     0.27205
     0.22581     0.45161     0.10682
     0.22581     0.48387     0.00959
     0.22581     0.51613     0.02031
     0.22581     0.54839     0.13683
     0.22581     0.58065     0.31561
     0.22581     0.61290     0.49183
     0.22581     0.64516     0.60768
     0.22581     0.67742     0.63373
     0.22581     0.70968     0.57453
     0.22581     0.74194     0.45897
     0.22581     0.77419     0.32394
     0.22581     0.80645     0.20009
     0.22581     0.83871     0.10494
     0.22581     0.87097     0.04310
     0.22581     0.90323     0.01072
     0.22581     0.93548     0.00022
     0.22581     0.96774     0.00000
 
     0.25806     0.03226     0.00005
     0.25806     0.06452     0.00673
     0.25806     0.09677     0.03418
     0.25806     0.12903     0.09535
     0.25806     0.16129     0.20218
     0.25806     0.19355     0.36063
     0.25806     0.22581     0.56251
     0.25806     0.25806     0.77831
     0.25806     0.29032     0.95709
     0.25806     0.32258     1.03876
     0.25806     0.35484     0.97814
     0.25806     0.38710     0.77234
     0.25806     0.41935     0.47549
     0.25806     0.45161     0.18769
     0.25806     0.48387     0.01747
     0.25806     0.51613     0.03387
     0.25806     0.54839     0.23361
     0.25806     0.58065     0.54220
     0.25806     0.61290     0.84831
     0.25806     0.64516     1.05225
     0.25806     0.67742     1.10278
     0.25806     0.70968     1.00684
     0.25806     0.74194     0.81330
     0.25806     0.77419     0.58480
     0.25806     0.80645     0.37340
     0.25806     0.83871     0.20865
     0.25806     0.87097     0.09813
     0.25806     0.90323     0.03510
     0.25806     0.93548     0.00690
     0.25806     0.96774     0.00006
 
     0.29032     0.03226     0.00016
     0.29032     0.06452     0.01742
     0.29032     0.09677     0.07033
     0.29032     0.12903     0.17566
     0.29032     0.16129     0.35199
     0.29032     0.19355     0.60895
     0.29032     0.22581     0.93360
     0.29032     0.25806     1.27889
     0.29032     0.29032     1.56345
     0.29032     0.32258     1.69114
     0.29032     0.35484     1.58979
     0.29032     0.38710     1.25497
     0.29032     0.41935     0.77379
     0.29032     0.45161     0.30716
     0.29032     0.48387     0.02963
     0.29032     0.51613     0.05256
     0.29032     0.54839     0.37141
     0.29032     0.58065     0.86719
     0.29032     0.61290     1.36145
     0.29032     0.64516     1.69381
     0.29032     0.67742     1.78124
     0.29032     0.70968     1.63374
     0.29032     0.74194     1.32864
     0.29032     0.77419     0.96562
     0.29032     0.80645     0.62763
     0.29032     0.83871     0.36176
     0.29032     0.87097     0.18013
     0.29032     0.90323     0.07198
     0.29032     0.93548     0.01781
     0.29032     0.96774     0.00016
 
     0.32258     0.03226     0.00052
     0.32258     0.06452     0.03358
     0.32258     0.09677     0.12062
     0.32258     0.12903     0.28480
     0.32258     0.16129     0.55390
     0.32258     0.19355     0.94235
     0.32258     0.22581     1.43073
     0.32258     0.25806     1.94853
     0.32258     0.29032     2.37394
     0.32258     0.32258     2.56296
     0.32258     0.35484     2.40753
     0.32258     0.38710     1.90112
     0.32258     0.41935     1.17440
     0.32258     0.45161     0.46890
     0.32258     0.48387     0.04683
     0.32258     0.51613     0.07604
     0.32258     0.54839     0.55074
     0.32258     0.58065     1.29342
     0.32258     0.61290     2.03690
     0.32258     0.64516     2.54034
     0.32258     0.67742     2.67818
     0.32258     0.70968     2.46404
     0.32258     0.74194     2.01256
     0.32258     0.77419     1.47220
     0.32258     0.80645     0.96680
     0.32258     0.83871     0.56692
     0.32258     0.87097     0.29093
     0.32258     0.90323     0.12302
     0.32258     0.93548     0.03420
     0.32258     0.96774     0.00053
 
     0.35484     0.03226     0.00988
     0.35484     0.06452     0.06215
     0.35484     0.09677     0.18659
     0.35484     0.12903     0.41998
     0.35484     0.16129     0.80064
     0.35484     0.19355     1.34814
     0.35484     0.22581     2.03480
     0.35484     0.25806     2.76164
     0.35484     0.29032     3.35786
     0.35484     0.32258     3.62160
     0.35484     0.35484     3.40135
     0.35484     0.38710     2.68776
     0.35484     0.41935     1.66385
     0.35484     0.45161     0.66824
     0.35484     0.48387     0.06904
     0.35484     0.51613     0.10261
     0.35484     0.54839     0.76234
     0.35484     0.58065     1.80073
     0.35484     0.61290     2.84398
     0.35484     0.64516     3.55426
     0.35484     0.67742     3.75441
     0.35484     0.70968     3.46189
     0.35484     0.74194     2.83575
     0.35484     0.77419     2.08299
     0.35484     0.80645     1.37673
     0.35484     0.83871     0.81604
     0.35484     0.87097     0.42737
     0.35484     0.90323     0.18963
     0.35484     0.93548     0.06309
     0.35484     0.96774     0.01002
 
     0.38710     0.03226     0.01891
     0.38710     0.06452     0.09291
     0.38710     0.09677     0.25944
     0.38710     0.12903     0.56834
     0.38710     0.16129     1.07029
     0.38710     0.19355     1.79070
     0.38710     0.22581     2.69310
     0.38710     0.25806     3.64755
     0.38710     0.29032     4.43008
     0.38710     0.32258     4.77600
     0.38710     0.35484     4.48638
     0.38710     0.38710     3.54848
     0.38710     0.41935     2.20164
     0.38710     0.45161     0.88948
     0.38710     0.48387     0.09496
     0.38710     0.51613     0.12922
     0.38710     0.54839     0.98552
     0.38710     0.58065     2.34137
     0.38710     0.61290     3.70800
     0.38710     0.64516     4.64260
     0.38710     0.67742     4.91178
     0.38710     0.70968     4.53655
     0.38710     0.74194     3.72352
     0.38710     0.77419     2.74263
     0.38710     0.80645     1.82021
     0.38710     0.83871     1.08628
     0.38710     0.87097     0.57613
     0.38710     0.90323     0.26273
     0.38710     0.93548     0.09401
     0.38710     0.96774     0.01912
 
     0.41935     0.03226     0.02594
     0.41935     0.06452     0.12084
     0.41935     0.09677     0.32844
     0.41935     0.12903     0.71001
     0.41935     0.16129     1.32798
     0.41935     0.19355     2.21359
     0.41935     0.22581     3.32211
     0.41935     0.25806     4.49429
     0.41935     0.29032     5.45555
     0.41935     0.32258     5.88125
     0.41935     0.35484     5.52703
     0.41935     0.38710     4.37640
     0.41935     0.41935     2.72172
     0.41935     0.45161     1.10614
     0.41935     0.48387     0.12193
     0.41935     0.51613     0.15192
     0.41935     0.54839     1.19023
     0.41935     0.58065     2.84408
     0.41935     0.61290     4.51613
     0.41935     0.64516     5.66391
     0.41935     0.67742     6.00028
     0.41935     0.70968     5.54895
     0.41935     0.74194     4.56100
     0.41935     0.77419     3.36567
     0.41935     0.80645     2.23960
     0.41935     0.83871     1.34214
     0.41935     0.87097     0.71696
     0.41935     0.90323     0.33141
     0.41935     0.93548     0.12186
     0.41935     0.96774     0.02615
 
     0.45161     0.03226     0.03098
     0.45161     0.06452     0.14223
     0.45161     0.09677     0.38270
     0.45161     0.12903     0.82235
     0.45161     0.16129     1.53280
     0.45161     0.19355     2.55001
     0.45161     0.22581     3.82289
     0.45161     0.25806     5.16903
     0.45161     0.29032     6.27380
     0.45161     0.32258     6.76485
     0.45161     0.35484     6.36136
     0.45161     0.38710     5.04318
     0.45161     0.41935     3.14401
     0.45161     0.45161     1.28534
     0.45161     0.48387     0.14615
     0.45161     0.51613     0.16676
     0.45161     0.54839     1.34313
     0.45161     0.58065     3.22810
     0.45161     0.61290     5.13922
     0.45161     0.64516     6.45545
     0.45161     0.67742     6.84669
     0.45161     0.70968     6.33805
     0.45161     0.74194     5.21495
     0.45161     0.77419     3.85290
     0.45161     0.80645     2.56797
     0.45161     0.83871     1.54260
     0.45161     0.87097     0.82717
     0.45161     0.90323     0.38478
     0.45161     0.93548     0.14296
     0.45161     0.96774     0.03114
 
     0.48387     0.03226     0.03369
     0.48387     0.06452     0.15399
     0.48387     0.09677     0.41295
     0.48387     0.12903     0.88536
     0.48387     0.16129     1.64802
     0.48387     0.19355     2.73966
     0.48387     0.22581     4.10580
     0.48387     0.25806     5.55125
     0.48387     0.29032     6.73894
     0.48387     0.32258     7.26952
     0.48387     0.35484     6.84114
     0.48387     0.38710     5.43067
     0.48387     0.41935     3.39395
     0.48387     0.45161     1.39572
     0.48387     0.48387     0.16356
     0.48387     0.51613     0.17091
     0.48387     0.54839     1.41634
     0.48387     0.58065     3.42395
     0.48387     0.61290     5.46494
     0.48387     0.64516     6.87472
     0.48387     0.67742     7.29873
     0.48387     0.70968     6.76187
     0.48387     0.74194     5.56765
     0.48387     0.77419     4.11652
     0.48387     0.80645     2.74608
     0.48387     0.83871     1.65152
     0.48387     0.87097     0.88708
     0.48387     0.90323     0.41370
     0.48387     0.93548     0.15426
     0.48387     0.96774     0.03374
 
     0.51613     0.03226     0.03374
     0.51613     0.06452     0.15426
     0.51613     0.09677     0.41370
     0.51613     0.12903     0.88708
     0.51613     0.16129     1.65152
     0.51613     0.19355     2.74608
     0.51613     0.22581     4.11652
     0.51613     0.25806     5.56765
     0.51613     0.29032     6.76187
     0.51613     0.32258     7.29873
     0.51613     0.35484     6.87472
     0.51613     0.38710     5.46494
     0.51613     0.41935     3.42395
     0.51613     0.45161     1.41634
     0.51613     0.48387     0.17091
     0.51613     0.51613     0.16356
     0.51613     0.54839     1.39572
     0.51613     0.58065     3.39395
     0.51613     0.61290     5.43067
     0.51613     0.64516     6.84114
     0.51613     0.67742     7.26952
     0.51613     0.70968     6.73894
     0.51613     0.74194     5.55125
     0.51613     0.77419     4.10580
     0.51613     0.80645     2.73966
     0.51613     0.83871     1.64802
     0.51613     0.87097     0.88536
     0.51613     0.90323     0.41295
     0.51613     0.93548     0.15399
     0.51613     0.96774     0.03369
 
     0.54839     0.03226     0.03114
     0.54839     0.06452     0.14296
     0.54839     0.09677     0.38478
     0.54839     0.12903     0.82717
     0.54839     0.16129     1.54260
     0.54839     0.19355     2.56797
     0.54839     0.22581     3.85290
     0.54839     0.25806     5.21495
     0.54839     0.29032     6.33805
     0.54839     0.32258     6.84669
     0.54839     0.35484     6.45545
     0.54839     0.38710     5.13922
     0.54839     0.41935     3.22810
     0.54839     0.45161     1.34313
     0.54839     0.48387     0.16676
     0.54839     0.51613     0.14615
     0.54839     0.54839     1.28534
     0.54839     0.58065     3.14401
     0.54839     0.61290     5.04318
     0.54839     0.64516     6.36136
     0.54839     0.67742     6.76485
     0.54839     0.70968     6.27380
     0.54839     0.74194     5.16903
     0.54839     0.77419     3.82289
     0.54839     0.80645     2.55001
     0.54839     0.83871     1.53280
     0.54839     0.87097     0.82235
     0.54839     0.90323     0.38270
     0.54839     0.93548     0.14223
     0.54839     0.96774     0.03098
 
     0.58065     0.03226     0.02615
     0.58065     0.06452     0.12186
     0.58065     0.09677     0.33141
     0.58065     0.12903     0.71696
     0.58065     0.16129     1.34214
     0.58065     0.19355     2.23960
     0.58065     0.22581     3.36567
     0.58065     0.25806     4.56100
     0.58065     0.29032     5.54895
     0.58065     0.32258     6.00028
     0.58065     0.35484     5.66391
     0.58065     0.38710     4.51613
     0.58065     0.41935     2.84408
     0.58065     0.45161     1.19023
     0.58065     0.48387     0.15192
     0.58065     0.51613     0.12193
     0.58065     0.54839     1.10614
     0.58065     0.58065     2.72172
     0.58065     0.61290     4.37640
     0.58065     0.64516     5.52703
     0.58065     0.67742     5.88125
     0.58065     0.70968     5.45555
     0.58065     0.74194     4.49429
     0.58065     0.77419     3.32211
     0.58065     0.80645     2.21359
     0.58065     0.83871     1.32798
     0.58065     0.87097     0.71001
     0.58065     0.90323     0.32844
     0.58065     0.93548     0.12084
     0.58065     0.96774     0.02594
 
     0.61290     0.03226     0.01912
     0.61290     0.06452     0.09401
     0.61290     0.09677     0.26273
     0.61290     0.12903     0.57613
     0.61290     0.16129     1.08628
     0.61290     0.19355     1.82021
     0.61290     0.22581     2.74263
     0.61290     0.25806     3.72352
     0.61290     0.29032     4.53655
     0.61290     0.32258     4.91178
     0.61290     0.35484     4.64260
     0.61290     0.38710     3.70800
     0.61290     0.41935     2.34137
     0.61290     0.45161     0.98552
     0.61290     0.48387     0.12922
     0.61290     0.51613     0.09496
     0.61290     0.54839     0.88948
     0.61290     0.58065     2.20164
     0.61290     0.61290     3.54848
     0.61290     0.64516     4.48638
     0.61290     0.67742     4.77600
     0.61290     0.70968     4.43008
     0.61290     0.74194     3.64755
     0.61290     0.77419     2.69310
     0.61290     0.80645     1.79070
     0.61290     0.83871     1.07029
     0.61290     0.87097     0.56834
     0.61290     0.90323     0.25944
     0.61290     0.93548     0.09291
     0.61290     0.96774     0.01891
 
     0.64516     0.03226     0.01002
     0.64516     0.06452     0.06309
     0.64516     0.09677     0.18963
     0.64516     0.12903     0.42737
     0.64516     0.16129     0.81604
     0.64516     0.19355     1.37673
     0.64516     0.22581     2.08299
     0.64516     0.25806     2.83575
     0.64516     0.29032     3.46189
     0.64516     0.32258     3.75441
     0.64516     0.35484     3.55426
     0.64516     0.38710     2.84398
     0.64516     0.41935     1.80073
     0.64516     0.45161     0.76234
     0.64516     0.48387     0.10261
     0.64516     0.51613     0.06904
     0.64516     0.54839     0.66824
     0.64516     0.58065     1.66385
     0.64516     0.61290     2.68776
     0.64516     0.64516     3.40135
     0.64516     0.67742     3.62160
     0.64516     0.70968     3.35786
     0.64516     0.74194     2.76164
     0.64516     0.77419     2.03480
     0.64516     0.80645     1.34814
     0.64516     0.83871     0.80064
     0.64516     0.87097     0.41998
     0.64516     0.90323     0.18659
     0.64516     0.93548     0.06215
     0.64516     0.96774     0.00988
 
     0.67742     0.03226     0.00053
     0.67742     0.06452     0.03420
     0.67742     0.09677     0.12302
     0.67742     0.12903     0.29093
     0.67742     0.16129     0.56692
     0.67742     0.19355     0.96680
     0.67742     0.22581     1.47220
     0.67742     0.25806     2.01256
     0.67742     0.29032     2.46404
     0.67742     0.32258     2.67818
     0.67742     0.35484     2.54034
     0.67742     0.38710     2.03690
     0.67742     0.41935     1.29342
     0.67742     0.45161     0.55074
     0.67742     0.48387     0.07604
     0.67742     0.51613     0.04683
     0.67742     0.54839     0.46890
     0.67742     0.58065     1.17440
     0.67742     0.61290     1.90112
     0.67742     0.64516     2.40753
     0.67742     0.67742     2.56296
     0.67742     0.70968     2.37394
     0.67742     0.74194     1.94853
     0.67742     0.77419     1.43073
     0.67742     0.80645     0.94235
     0.67742     0.83871     0.55390
     0.67742     0.87097     0.28480
     0.67742     0.90323     0.12062
     0.67742     0.93548     0.03358
     0.67742     0.96774     0.00052
 
     0.70968     0.03226     0.00016
     0.70968     0.06452     0.01781
     0.70968     0.09677     0.07198
     0.70968     0.12903     0.18013
     0.70968     0.16129     0.36176
     0.70968     0.19355     0.62763
     0.70968     0.22581     0.96562
     0.70968     0.25806     1.32864
     0.70968     0.29032     1.63374
     0.70968     0.32258     1.78124
     0.70968     0.35484     1.69381
     0.70968     0.38710     1.36145
     0.70968     0.41935     0.86719
     0.70968     0.45161     0.37141
     0.70968     0.48387     0.05256
     0.70968     0.51613     0.02963
     0.70968     0.54839     0.30716
     0.70968     0.58065     0.77379
     0.70968     0.61290     1.25497
     0.70968     0.64516     1.58979
     0.70968     0.67742     1.69114
     0.70968     0.70968     1.56345
     0.70968     0.74194     1.27889
     0.70968     0.77419     0.93360
     0.70968     0.80645     0.60895
     0.70968     0.83871     0.35199
     0.70968     0.87097     0.17566
     0.70968     0.90323     0.07033
     0.70968     0.93548     0.01742
     0.70968     0.96774     0.00016
 
     0.74194     0.03226     0.00006
     0.74194     0.06452     0.00690
     0.74194     0.09677     0.03510
     0.74194     0.12903     0.09813
     0.74194     0.16129     0.20865
     0.74194     0.19355     0.37340
     0.74194     0.22581     0.58480
     0.74194     0.25806     0.81330
     0.74194     0.29032     1.00684
     0.74194     0.32258     1.10278
     0.74194     0.35484     1.05225
     0.74194     0.38710     0.84831
     0.74194     0.41935     0.54220
     0.74194     0.45161     0.23361
     0.74194     0.48387     0.03387
     0.74194     0.51613     0.01747
     0.74194     0.54839     0.18769
     0.74194     0.58065     0.47549
     0.74194     0.61290     0.77234
     0.74194     0.64516     0.97814
     0.74194     0.67742     1.03876
     0.74194     0.70968     0.95709
     0.74194     0.74194     0.77831
     0.74194     0.77419     0.56251
     0.74194     0.80645     0.36063
     0.74194     0.83871     0.20218
     0.74194     0.87097     0.09535
     0.74194     0.90323     0.03418
     0.74194     0.93548     0.00673
     0.74194     0.96774     0.00005
 
     0.77419     0.03226     0.00000
     0.77419     0.06452     0.00022
     0.77419     0.09677     0.01072
     0.77419     0.12903     0.04310
     0.77419     0.16129     0.10494
     0.77419     0.19355     0.20009
     0.77419     0.22581     0.32394
     0.77419     0.25806     0.45897
     0.77419     0.29032     0.57453
     0.77419     0.32258     0.63373
     0.77419     0.35484     0.60768
     0.77419     0.38710     0.49183
     0.77419     0.41935     0.31561
     0.77419     0.45161     0.13683
     0.77419     0.48387     0.02031
     0.77419     0.51613     0.00959
     0.77419     0.54839     0.10682
     0.77419     0.58065     0.27205
     0.77419     0.61290     0.44230
     0.77419     0.64516     0.55949
     0.77419     0.67742     0.59226
     0.77419     0.70968     0.54251
     0.77419     0.74194     0.43668
     0.77419     0.77419     0.31000
     0.77419     0.80645     0.19237
     0.77419     0.83871     0.10127
     0.77419     0.87097     0.04173
     0.77419     0.90323     0.01041
     0.77419     0.93548     0.00021
     0.77419     0.96774     0.00000
 
     0.80645     0.03226     0.00000
     0.80645     0.06452     0.00001
     0.80645     0.09677     0.00028
     0.80645     0.12903     0.01181
     0.80645     0.16129     0.04235
     0.80645     0.19355     0.09319
     0.80645     0.22581     0.16118
     0.80645     0.25806     0.23629
     0.80645     0.29032     0.30142
     0.80645     0.32258     0.33627
     0.80645     0.35484     0.32486
     0.80645     0.38710     0.26439
     0.80645     0.41935     0.17049
     0.80645     0.45161     0.07441
     0.80645     0.48387     0.01130
     0.80645     0.51613     0.00488
     0.80645     0.54839     0.05646
     0.80645     0.58065     0.14448
     0.80645     0.61290     0.23488
     0.80645     0.64516     0.29627
     0.80645     0.67742     0.31182
     0.80645     0.70968     0.28274
     0.80645     0.74194     0.22351
     0.80645     0.77419     0.15346
     0.80645     0.80645     0.08918
     0.80645     0.83871     0.04070
     0.80645     0.87097     0.01139
     0.80645     0.90323     0.00027
     0.80645     0.93548     0.00001
     0.80645     0.96774     0.00000
 
     0.83871     0.03226     0.00000
     0.83871     0.06452     0.00000
     0.83871     0.09677     0.00001
     0.83871     0.12903     0.00028
     0.83871     0.16129     0.01065
     0.83871     0.19355     0.03472
     0.83871     0.22581     0.06943
     0.83871     0.25806     0.10873
     0.83871     0.29032     0.14343
     0.83871     0.32258     0.16305
     0.83871     0.35484     0.15943
     0.83871     0.38710     0.13085
     0.83871     0.41935     0.08495
     0.83871     0.45161     0.03736
     0.83871     0.48387     0.00580
     0.83871     0.51613     0.00230
     0.83871     0.54839     0.02756
     0.83871     0.58065     0.07078
     0.83871     0.61290     0.11485
     0.83871     0.64516     0.14404
     0.83871     0.67742     0.15003
     0.83871     0.70968     0.13365
     0.83871     0.74194     0.10226
     0.83871     0.77419     0.06576
     0.83871     0.80645     0.03307
     0.83871     0.83871     0.01019
     0.83871     0.87097     0.00027
     0.83871     0.90323     0.00001
     0.83871     0.93548     0.00000
     0.83871     0.96774     0.00000
 
     0.87097     0.03226     0.00000
     0.87097     0.06452     0.00000
     0.87097     0.09677     0.00000
     0.87097     0.12903     0.00001
     0.87097     0.16129     0.00023
     0.87097     0.19355     0.00802
     0.87097     0.22581     0.02375
     0.87097     0.25806     0.04285
     0.87097     0.29032     0.06012
     0.87097     0.32258     0.07061
     0.87097     0.35484     0.07054
     0.87097     0.38710     0.05873
     0.87097     0.41935     0.03852
     0.87097     0.45161     0.01710
     0.87097     0.48387     0.00272
     0.87097     0.51613     0.00099
     0.87097     0.54839     0.01228
     0.87097     0.58065     0.03158
     0.87097     0.61290     0.05095
     0.87097     0.64516     0.06314
     0.87097     0.67742     0.06448
     0.87097     0.70968     0.05566
     0.87097     0.74194     0.04007
     0.87097     0.77419     0.02238
     0.87097     0.80645     0.00761
     0.87097     0.83871     0.00022
     0.87097     0.87097     0.00001
     0.87097     0.90323     0.00000
     0.87097     0.93548     0.00000
     0.87097     0.96774     0.00000
 
     0.90323     0.03226     0.00000
     0.90323     0.06452     0.00000
     0.90323     0.09677     0.00000
     0.90323     0.12903     0.00000
     0.90323     0.16129     0.00000
     0.90323     0.19355     0.00016
     0.90323     0.22581     0.00497
     0.90323     0.25806     0.01305
     0.90323     0.29032     0.02064
     0.90323     0.32258     0.02569
     0.90323     0.35484     0.02690
     0.90323     0.38710     0.02309
     0.90323     0.41935     0.01542
     0.90323     0.45161     0.00693
     0.90323     0.48387     0.00113
     0.90323     0.51613     0.00038
     0.90323     0.54839     0.00485
     0.90323     0.58065     0.01244
     0.90323     0.61290     0.01980
     0.90323     0.64516     0.02387
     0.90323     0.67742     0.02329
     0.90323     0.70968     0.01899
     0.90323     0.74194     0.01213
     0.90323     0.77419     0.00465
     0.90323     0.80645     0.00015
     0.90323     0.83871     0.00000
     0.90323     0.87097     0.00000
     0.90323     0.90323     0.00000
     0.90323     0.93548     0.00000
     0.90323     0.96774     0.00000
 
     0.93548     0.03226     0.00000
     0.93548     0.06452     0.00000
     0.93548     0.09677     0.00000
     0.93548     0.12903     0.00000
     0.93548     0.16129     0.00000
     0.93548     0.19355     0.00000
     0.93548     0.22581     0.00009
     0.93548     0.25806     0.00223
     0.93548     0.29032     0.00451
     0.93548     0.32258     0.00627
     0.93548     0.35484     0.00778
     0.93548     0.38710     0.00724
     0.93548     0.41935     0.00502
     0.93548     0.45161     0.00230
     0.93548     0.48387     0.00038
     0.93548     0.51613     0.00012
     0.93548     0.54839     0.00157
     0.93548     0.58065     0.00399
     0.93548     0.61290     0.00614
     0.93548     0.64516     0.00684
     0.93548     0.67742     0.00565
     0.93548     0.70968     0.00413
     0.93548     0.74194     0.00206
     0.93548     0.77419     0.00008
     0.93548     0.80645     0.00000
     0.93548     0.83871     0.00000
     0.93548     0.87097     0.00000
     0.93548     0.90323     0.00000
